congress,icpsr,state_code,district,state,party,name,dim1,dim2,dim1bootstrappedstandarderror,dim2bootstrappedstandarderror,correlation,loglikelihood,votes,errors,geomeanprobability
92,3658,61,0,ARIZONA,200,GOLDWATER B,0.648,-0.595,0.0533,0.1488,-0.2603,-102.67722,450,48,0.796
92,10804,61,0,ARIZONA,200,FANNIN P,0.53,-0.17,0.062,0.1839,-0.0853,-93.57623,714,36,0.877
92,2267,35,0,NEBRASK,200,CURTIS C,0.507,-0.23,0.0576,0.1854,-0.1525,-149.18596,767,68,0.823
92,13100,13,0,NEW YOR,112,BUCKLEY J,0.495,-0.725,0.0449,0.1561,-0.1868,-215.96754,690,104,0.731
92,645,67,0,UTAH,200,BENNETT W,0.49,-0.437,0.05,0.2142,-0.1106,-144.70496,688,63,0.81
92,11202,68,0,WYOMING,200,HANSEN C,0.482,-0.262,0.0582,0.1916,0.0228,-95.04753,692,40,0.872
92,10823,49,0,TEXAS,200,TOWER J,0.435,-0.206,0.0627,0.1596,-0.1687,-165.87337,770,70,0.806
92,4660,35,0,NEBRASK,200,HRUSKA R,0.435,-0.231,0.0472,0.1746,-0.2034,-108.99426,736,44,0.862
92,2087,4,0,NEW HAM,200,COTTON N,0.431,-0.412,0.0408,0.1977,-0.1684,-183.5657,675,80,0.762
92,9369,48,0,SOUTH C,200,THURMOND S,0.415,0.094,0.062,0.123,-0.1011,-143.63982,769,61,0.83
92,10571,54,0,TENNESS,200,BROCK W,0.374,-0.528,0.0303,0.1585,-0.1401,-197.28973,626,83,0.73
92,10514,62,0,COLORAD,200,DOMINICK P,0.348,-0.547,0.0229,0.146,-0.0458,-171.06134,684,77,0.779
92,12101,53,0,OKLAHOM,200,BELLMON H,0.346,-0.728,0.0202,0.1156,-0.2904,-256.24365,610,106,0.657
92,142,62,0,COLORAD,200,ALLOTT G,0.332,-0.498,0.0261,0.1562,-0.139,-146.40811,638,62,0.795
92,3824,23,0,MICHIGA,200,GRIFFIN R,0.324,-0.842,0.0304,0.0851,-0.2834,-229.96106,646,116,0.7
92,10593,43,0,FLORIDA,200,GURNEY E,0.315,-0.077,0.0611,0.1353,-0.2407,-129.1812,749,51,0.842
92,11044,11,0,DELAWAR,200,ROTH W,0.302,-0.651,0.0163,0.1294,-0.0659,-325.08997,771,150,0.656
92,10807,63,0,IDAHO,200,JORDAN L,0.3,-0.445,0.0297,0.1501,-0.2114,-208.45058,716,84,0.747
92,10630,24,0,OHIO,200,TAFT R,0.262,-0.959,0.0493,0.0785,-0.1701,-251.03526,684,106,0.693
92,10513,32,0,KANSAS,200,DOLE R,0.26,-0.452,0.0249,0.1262,-0.059,-169.20738,714,65,0.789
92,11200,54,0,TENNESS,200,BAKER H,0.259,-0.515,0.0174,0.085,-0.1738,-182.14755,552,80,0.719
92,10812,31,0,IOWA,200,MILLER J,0.257,-0.504,0.02,0.1308,-0.2776,-247.68678,741,115,0.716
92,12108,24,0,OHIO,200,SAXBE W,0.247,-0.969,0.0612,0.0772,-0.2234,-242.46515,540,122,0.638
92,3255,82,0,HAWAII,200,FONG H,0.181,-0.584,0.0207,0.0662,-0.1293,-246.20985,718,119,0.71
92,12002,52,0,MARYLAN,200,BEALL G,0.171,-0.668,0.0296,0.0724,-0.1879,-240.24379,754,97,0.727
92,823,11,0,DELAWAR,200,BOGGS J,0.159,-0.692,0.0383,0.0744,-0.3061,-212.81261,746,81,0.752
92,12032,1,0,CONNECT,200,WEICKER L,0.154,-0.814,0.0593,0.0646,-0.1557,-293.60495,672,142,0.646
