congress,icpsr,state_code,district,state,party,name,dim1,dim2,dim1bootstrappedstandarderror,dim2bootstrappedstandarderror,correlation,loglikelihood,votes,errors,geomeanprobability
82,9930,63,0,IDAHO,200,WELKER,0.477,0.184,0.1431,0.1344,-0.2048,-52.10487,270,23,0.824
82,9998,35,0,NEBRASK,200,WHERRY,0.472,0.122,0.1962,0.2387,-0.1422,-24.69083,143,9,0.841
82,4922,22,0,INDIANA,200,JENNER,0.45,0.001,0.1488,0.1575,-0.084,-49.90691,232,24,0.806
82,1024,24,0,OHIO,200,BRICKER,0.431,-0.235,0.1474,0.1733,-0.2688,-46.87523,271,16,0.841
82,1338,35,0,NEBRASK,200,BUTLER,0.415,0.025,0.1557,0.1809,-0.0806,-48.43167,241,21,0.818
82,2838,64,0,MONTANA,200,ECTON,0.401,0.252,0.1395,0.1946,0.0693,-101.7039,234,49,0.648
82,5158,34,0,MISSOUR,200,KEM,0.398,-0.03,0.1488,0.213,0.0447,-80.52181,259,35,0.733
82,2609,21,0,ILLINOI,200,DIRKSEN,0.398,-0.735,0.0683,0.1867,-0.1131,-49.20147,258,18,0.826
82,10163,11,0,DELAWAR,200,WILLIAMS  J,0.378,-0.202,0.1328,0.141,-0.0903,-101.93018,293,41,0.706
82,2803,63,0,IDAHO,200,DWORSHAK,0.355,0.018,0.1354,0.1308,-0.03,-66.133,299,28,0.802
82,645,67,0,UTAH,200,BENNETT,0.354,-0.414,0.0834,0.1738,-0.163,-64.41644,288,24,0.8
82,6021,14,0,PENNSYL,200,MARTIN  E.,0.339,-0.435,0.0986,0.1771,-0.1074,-52.5105,233,25,0.798
82,5944,65,0,NEVADA,200,MALONE,0.332,0.251,0.1197,0.0828,0.107,-90.20526,232,47,0.678
82,8270,32,0,KANSAS,200,SCHOEPPEL,0.325,-0.021,0.1121,0.1115,-0.0156,-85.98574,295,42,0.747
82,1489,22,0,INDIANA,200,CAPEHART,0.316,-0.21,0.0924,0.1451,-0.0553,-78.00007,265,39,0.745
82,1395,73,0,WASHING,200,CAIN,0.306,-0.082,0.1072,0.1743,-0.1077,-100.25914,250,50,0.67
82,1027,4,0,NEW HAM,200,BRIDGES,0.297,-0.415,0.0855,0.129,-0.1796,-68.83426,248,32,0.758
82,4382,31,0,IOWA,200,HICKENLOOPE,0.296,-0.278,0.0855,0.1623,-0.0096,-61.34137,259,17,0.789
82,1021,2,0,MAINE,200,BREWSTER,0.289,-0.487,0.081,0.2149,-0.276,-63.57639,238,30,0.766
82,1341,52,0,MARYLAN,200,BUTLER  J.,0.279,-0.287,0.0778,0.1618,-0.1601,-64.75547,278,23,0.792
82,9865,67,0,UTAH,200,WATKINS,0.261,-0.17,0.0701,0.1272,0.2052,-86.78758,268,40,0.723
82,6137,25,0,WISCONS,200,MCCARTHY,0.258,-0.032,0.0807,0.0932,0.0139,-73.20668,253,35,0.749
82,6796,37,0,SOUTH D,200,MUNDT,0.256,0.042,0.0743,0.0889,0.02,-103.76831,301,49,0.708
82,1365,40,0,VIRGINI,100,BYRD,0.253,0.476,0.0631,0.0322,0.0367,-87.5398,214,43,0.664
82,9152,24,0,OHIO,200,TAFT,0.252,-0.606,0.0516,0.1696,-0.1217,-61.53534,268,26,0.795
82,3110,23,0,MICHIGA,200,FERGUSON,0.251,-0.782,0.0408,0.1319,-0.0703,-72.1244,291,32,0.78
82,2066,72,0,OREGON,200,CORDON,0.232,0.03,0.0649,0.0663,0.2711,-161.48676,287,82,0.57
82,6525,62,0,COLORAD,200,MILLIKEN,0.227,-0.198,0.0556,0.1214,-0.1456,-82.77383,276,38,0.741
82,1510,32,0,KANSAS,200,CARLSON,0.227,-0.291,0.0418,0.1397,-0.0304,-79.7344,224,39,0.701
82,1570,37,0,SOUTH D,200,CASE,0.213,0.042,0.0782,0.0862,0.1941,-115.90556,269,51,0.65
82,10450,36,0,NORTH D,200,YOUNG,0.195,0.1,0.0617,0.0387,0.1309,-139.58292,265,78,0.591
82,8708,47,0,NORTH C,100,SMITH  W.,0.184,0.719,0.0538,0.1136,0.3754,-97.10728,252,46,0.68
82,5343,71,0,CALIFOR,200,KNOWLAND,0.165,-0.384,0.0193,0.1153,0.1819,-99.07841,257,54,0.68
82,6151,42,0,ARKANSA,100,MCCLELLAN,0.162,0.667,0.0293,0.1474,0.2037,-86.17097,274,40,0.73
82,7958,40,0,VIRGINI,100,ROBERTSON,0.16,0.418,0.0171,0.0538,0.1799,-167.08087,283,80,0.554
82,6132,65,0,NEVADA,100,MCCARRAN,0.156,0.571,0.0243,0.066,0.2939,-100.29745,232,42,0.649
82,2822,46,0,MISSISS,100,EASTLAND,0.149,0.758,0.0274,0.1456,0.1285,-92.10145,250,48,0.692
82,3536,44,0,GEORGIA,100,GEORGE,0.139,0.412,0.0227,0.0495,0.2399,-90.14004,263,40,0.71
82,10110,25,0,WISCONS,200,WILEY,0.138,-0.428,0.0285,0.0979,0.0857,-92.02044,234,45,0.675
82,4321,12,0,NEW JER,200,HENDRICKSON,0.135,-0.867,0.0255,0.0658,-0.0856,-88.36894,300,44,0.745
82,8138,44,0,GEORGIA,100,RUSSELL,0.129,0.752,0.0142,0.0508,-0.0099,-66.54006,211,32,0.73
82,6939,71,0,CALIFOR,200,NIXON,0.125,-0.477,0.0359,0.1285,0.231,-94.06055,276,45,0.711
82,4949,62,0,COLORAD,100,JOHNSON  E.,0.117,0.384,0.0211,0.0732,0.2961,-116.1104,267,45,0.647
82,3349,11,0,DELAWAR,100,FREAR,0.112,0.301,0.0208,0.0584,0.2028,-166.83092,289,84,0.561
82,8185,3,0,MASSACH,200,SALTONSTALL,0.111,-0.431,0.0141,0.1283,0.1445,-100.25468,283,43,0.702
82,4483,47,0,NORTH C,100,HOEY,0.105,0.447,0.0217,0.0864,0.1049,-114.14591,296,57,0.68
82,6293,54,0,TENNESS,100,MCKELLAR,0.103,0.217,0.0453,0.105,0.2859,-116.89309,271,48,0.65
82,5452,36,0,NORTH D,200,LANGER,0.099,0.2,0.0182,0.0303,0.2306,-190.46648,207,101,0.398
82,9374,33,0,MINNESO,200,THYE,0.098,-0.352,0.0158,0.1003,0.1223,-116.09963,280,62,0.661
82,4520,43,0,FLORIDA,100,HOLLAND,0.094,0.369,0.0245,0.0977,0.1206,-109.23682,302,50,0.696
82,8883,46,0,MISSISS,100,STENNIS,0.092,0.865,0.052,0.1215,0.1247,-84.84263,294,34,0.749
82,8635,12,0,NEW JER,200,SMITH  H.,0.088,-0.76,0.0261,0.0863,0.1543,-82.46864,293,34,0.755
82,3206,6,0,VERMONT,200,FLANDERS,0.075,-0.729,0.0228,0.088,0.2158,-68.42261,228,30,0.741
82,8666,2,0,MAINE,200,SMITH  M.,0.066,-0.418,0.037,0.0913,0.044,-135.31071,298,69,0.635
82,1986,49,0,TEXAS,100,CONNALLY,0.054,0.523,0.061,0.0947,-0.0506,-80.91966,277,30,0.747
82,6107,48,0,SOUTH C,100,MAYBANK,0.054,0.898,0.0469,0.0886,0.0598,-80.70103,276,41,0.746
82,2745,14,0,PENNSYL,200,DUFF,0.054,-0.684,0.042,0.0926,0.2047,-79.10207,191,38,0.661
82,8337,35,0,NEBRASK,200,SEATON,0.038,-0.488,0.0588,0.2065,0.2348,-22.18031,66,10,0.715
82,2901,45,0,LOUISIA,100,ELLENDER,0.035,0.815,0.0479,0.0728,-0.0086,-94.48916,288,45,0.72
82,8593,43,0,FLORIDA,100,SMATHERS,0.033,0.412,0.0373,0.0751,0.0466,-90.25063,239,44,0.685
82,3603,31,0,IOWA,100,GILLETTE,0.028,0.14,0.0468,0.0597,0.3269,-130.03412,239,62,0.58
82,52,6,0,VERMONT,200,AIKEN,0.023,-0.409,0.035,0.0759,0.2323,-121.28594,277,63,0.645
82,7020,52,0,MARYLAN,100,O'CONOR,0.019,-0.059,0.0639,0.0379,0.3082,-129.78937,250,71,0.595
82,5009,48,0,SOUTH C,100,JOHNSTON,-0.017,0.998,0.0463,0.1133,-0.4022,-116.01158,267,61,0.648
82,4834,13,0,NEW YOR,200,IVES,-0.032,-0.991,0.0421,0.0613,0.1018,-95.62959,299,55,0.726
82,4979,49,0,TEXAS,100,JOHNSON  L.,-0.055,0.426,0.0614,0.0816,0.0586,-68.69011,293,29,0.791
82,5739,3,0,MASSACH,200,LODGE,-0.064,-0.929,0.0824,0.0754,0.1788,-99.16778,288,46,0.709
82,4747,68,0,WYOMING,100,HUNT,-0.07,0.132,0.0768,0.0603,0.1669,-101.43684,256,54,0.673
82,1678,66,0,NEW MEX,100,CHAVEZ,-0.077,0.223,0.0547,0.0426,0.0722,-89.6346,221,39,0.667
82,6242,61,0,ARIZONA,100,MCFARLAND,-0.081,0.54,0.0996,0.1167,-0.2434,-66.89337,299,28,0.8
82,9561,51,0,KENTUCK,100,UNDERWOOD,-0.085,0.447,0.0833,0.136,-0.0205,-67.68914,258,29,0.769
82,5213,53,0,OKLAHOM,100,KERR,-0.098,0.585,0.0778,0.0579,-0.0462,-52.19232,267,19,0.822
82,4227,61,0,ARIZONA,100,HAYDEN,-0.113,0.195,0.0449,0.0483,0.072,-84.57957,292,33,0.749
82,7070,68,0,WYOMING,100,O'MAHONEY,-0.113,0.103,0.0877,0.0572,-0.0341,-94.40111,257,50,0.693
82,9401,4,0,NEW HAM,200,TOBEY,-0.114,-0.768,0.0912,0.0767,0.2621,-72.62514,196,30,0.69
82,1831,51,0,KENTUCK,100,CLEMENTS,-0.125,0.383,0.0632,0.0595,0.0954,-59.0208,279,28,0.809
82,3388,42,0,ARKANSA,100,FULBRIGHT,-0.154,0.658,0.0296,0.1076,-0.648,-80.01537,253,32,0.729
82,5767,45,0,LOUISIA,100,LONG  R.,-0.156,0.902,0.0238,0.0376,0.0217,-145.21686,289,69,0.605
82,8764,41,0,ALABAMA,100,SPARKMAN,-0.168,0.717,0.0453,0.1225,-0.0371,-42.57358,261,20,0.849
82,165,66,0,NEW MEX,100,ANDERSON  C,-0.17,0.148,0.0856,0.0417,-0.0432,-31.12821,187,11,0.847
82,4418,41,0,ALABAMA,100,HILL  L.,-0.176,0.741,0.0875,0.0342,0.0895,-46.91421,298,19,0.854
82,7229,5,0,RHODE I,100,PASTORE,-0.199,-0.258,0.0997,0.0695,0.1155,-78.86069,283,40,0.757
82,3783,5,0,RHODE I,100,GREEN,-0.203,-0.066,0.0968,0.0671,0.1199,-69.74477,272,26,0.774
82,6597,53,0,OKLAHOM,100,MONRONEY,-0.212,0.317,0.0703,0.0743,-0.0792,-81.3082,263,37,0.734
82,96738,72,0,OREGON,200,MORSE,-0.216,-0.806,0.0868,0.1041,0.2295,-125.1049,275,66,0.634
82,4328,34,0,MISSOUR,100,HENNINGS,-0.233,0.053,0.11,0.1036,0.1748,-61.43253,293,30,0.811
82,6346,1,0,CONNECT,100,MCMAHON,-0.254,-0.462,0.1206,0.164,0.1678,-44.65257,219,23,0.816
82,6820,64,0,MONTANA,100,MURRAY,-0.26,0.164,0.0946,0.0367,0.0292,-50.87497,234,21,0.805
82,5913,73,0,WASHING,100,MAGNUSON,-0.269,0.134,0.0876,0.0386,-0.0035,-66.16495,272,26,0.784
82,6856,56,0,WEST VI,100,NEELY,-0.27,0.037,0.1242,0.0956,0.072,-61.55766,283,27,0.805
82,5122,54,0,TENNESS,100,KEFAUVER,-0.305,0.242,0.1202,0.0664,-0.0256,-53.52045,227,21,0.79
82,5240,56,0,WEST VI,100,KILGORE,-0.331,0.071,0.1167,0.0967,0.0417,-74.98946,292,28,0.774
82,2691,21,0,ILLINOI,100,DOUGLAS,-0.365,-0.924,0.0771,0.2171,0.3442,-105.04662,289,46,0.695
82,6613,23,0,MICHIGA,100,MOODY,-0.389,-0.879,0.0702,0.2281,0.1651,-56.79284,252,25,0.798
82,4728,33,0,MINNESO,100,HUMPHREY,-0.39,-0.065,0.0807,0.0796,0.1355,-38.93588,275,16,0.868
82,659,1,0,CONNECT,100,BENTON,-0.488,-0.654,0.0688,0.2221,-0.2096,-48.63964,251,23,0.824
82,5591,13,0,NEW YOR,100,LEHMAN,-0.57,-0.388,0.0438,0.2505,0.1215,-38.34497,293,16,0.877
