congress,icpsr,state_code,district,state,party,name,dim1,dim2,dim1bootstrappedstandarderror,dim2bootstrappedstandarderror,correlation,loglikelihood,votes,errors,geomeanprobability
62,5781,21,0,ILLINOI,200,LORIMER  W.,0.947,-0.321,0.2889,0.1283,0.6257,-31.48663,66,13,0.621
62,4377,63,0,IDAHO,200,HEYBURN  W.,0.758,-1.268,0.1367,0.3264,-0.211,-49.86632,182,26,0.76
62,7332,14,0,PENNSYL,200,PENROSE  B.,0.665,-0.116,0.0466,0.045,0.2033,-44.84065,219,18,0.815
62,3439,4,0,NEW HAM,200,GALLINGER,0.654,-0.23,0.0395,0.0441,-0.0127,-79.65896,310,33,0.773
62,978,1,0,CONNECT,200,BRANDEGEE,0.639,-0.22,0.0382,0.0499,0.2252,-53.40695,310,20,0.842
62,2781,11,0,DELAWAR,200,DUPONT  H.,0.614,-0.385,0.049,0.0661,0.1205,-45.33191,210,21,0.806
62,2147,3,0,MASSACH,200,CRANE  W.M.,0.611,-0.275,0.0589,0.1071,0.3072,-25.57402,240,4,0.899
62,7060,14,0,PENNSYL,200,OLIVER  G.,0.609,-0.483,0.0523,0.0513,-0.1039,-50.30468,294,26,0.843
62,9970,5,0,RHODE I,200,WETMORE  G.,0.587,-0.419,0.0493,0.0823,0.1499,-42.3373,309,16,0.872
62,2597,6,0,VERMONT,200,DILLINGHAM,0.567,-0.239,0.0339,0.0518,-0.1293,-47.11116,272,22,0.841
62,5693,5,0,RHODE I,200,LIPPITT  H.,0.566,-0.309,0.0478,0.07,-0.2074,-51.04108,237,18,0.806
62,1295,4,0,NEW HAM,200,BURNHAM  H.,0.564,-0.271,0.0475,0.0887,0.1996,-54.58746,311,22,0.839
62,1601,66,0,NEW MEX,200,CATRON  T.,0.56,-0.11,0.0412,0.0686,0.1576,-66.36882,225,32,0.745
62,5738,3,0,MASSACH,200,LODGE  H.C.,0.538,-0.216,0.0212,0.035,0.035,-67.74552,329,33,0.814
62,1030,12,0,NEW JER,200,BRIGGS  F.,0.508,-0.251,0.0433,0.0848,0.1031,-17.18876,169,5,0.903
62,8713,67,0,UTAH,200,SMOOT  R.,0.491,-0.041,0.0255,0.0648,0.0106,-64.78226,348,27,0.83
62,7876,11,0,DELAWAR,200,RICHARDSON,0.471,-0.255,0.0408,0.0886,-0.0003,-25.97313,192,7,0.873
62,3873,62,0,COLORAD,200,GUGGENHEIM,0.469,-0.049,0.047,0.0866,0.2407,-24.65872,173,14,0.867
62,9092,67,0,UTAH,200,SUTHERLAND,0.45,-0.068,0.0298,0.0663,0.2629,-58.06546,254,30,0.796
62,1757,68,0,WYOMING,200,CLARK  C.D.,0.442,-0.042,0.0226,0.0498,-0.0189,-62.97746,256,22,0.782
62,8055,13,0,NEW YOR,200,ROOT  E.,0.436,-0.316,0.0333,0.0556,0.1026,-63.11624,307,30,0.814
62,9842,68,0,WYOMING,200,WARREN  F.,0.427,-0.094,0.025,0.0294,0.093,-39.58361,217,15,0.833
62,960,51,0,KENTUCK,200,BRADLEY  W.,0.371,-0.304,0.0385,0.0664,-0.0267,-56.42495,258,25,0.804
