congress,icpsr,state_code,district,state,party,name,dim1,dim2,dim1bootstrappedstandarderror,dim2bootstrappedstandarderror,correlation,loglikelihood,votes,errors,geomeanprobability
12,2316,1,0,CONNECT,1,DANA  S.W.,0.929,-0.092,0.301,0.1434,0.6147,-34.8838,133,16,0.769
12,4762,5,0,RHODE I,1,HUNTER  W.,0.864,-0.397,0.1349,0.1349,0.2243,-33.25826,155,15,0.807
12,3678,1,0,CONNECT,1,GOODRICH,0.785,-0.2,0.0877,0.1045,0.346,-26.56504,192,9,0.871
12,4586,11,0,DELAWAR,1,HORSEY  O.,0.742,-0.219,0.1218,0.0891,0.2245,-18.77548,142,6,0.876
12,5726,3,0,MASSACH,1,LLOYD  J.,0.669,0.047,0.0912,0.0923,0.0982,-35.05366,181,14,0.824
12,3539,13,0,NEW YOR,200,GERMAN  O.,0.669,0.743,0.1654,0.0959,-0.1475,-34.81608,175,16,0.82
12,3610,4,0,NEW HAM,200,GILMAN  N.,0.568,0.306,0.1045,0.0843,0.3211,-31.05463,183,14,0.844
12,5421,12,0,NEW JER,200,LAMBERT  J.,0.55,0.835,0.1653,0.0787,-0.0643,-48.25843,174,28,0.758
12,524,11,0,DELAWAR,1,BAYARD  J.,0.494,-0.373,0.0681,0.1338,-0.2794,-30.26921,151,12,0.818
12,7792,52,0,MARYLAN,200,REED  P.,0.406,-0.124,0.0523,0.1016,0.1566,-49.78983,157,25,0.728
12,956,6,0,VERMONT,200,BRADLEY  S.,0.107,-0.406,0.1022,0.0982,-0.0906,-55.03531,119,26,0.63
12,3582,40,0,VIRGINI,200,GILES  W.B.,-0.055,0.317,0.0686,0.1013,0.0413,-53.77993,150,28,0.699
12,7525,51,0,KENTUCK,200,POPE  J.,-0.073,0.178,0.0739,0.0895,-0.0925,-69.59501,162,35,0.651
12,8678,52,0,MARYLAN,200,SMITH  S.,-0.074,0.336,0.032,0.0495,-0.1546,-54.42621,179,26,0.738
12,1111,45,0,LOUISIA,200,BROWN  J.,-0.078,-0.685,0.1717,0.1478,-0.2173,-8.13827,37,3,0.803
12,3805,14,0,PENNSYL,200,GREGG  A.,-0.111,0.153,0.0648,0.0758,0.0033,-68.47413,150,24,0.634
12,5594,14,0,PENNSYL,200,LEIB  M.,-0.166,0.529,0.0633,0.1598,-0.1229,-67.24058,180,32,0.688
12,1442,24,0,OHIO,200,CAMPBELL,-0.294,0.037,0.0852,0.091,-0.4564,-31.6833,88,19,0.698
12,3423,48,0,SOUTH C,200,GAILLARD,-0.323,-0.4,0.114,0.0487,-0.1096,-62.45837,178,34,0.704
12,5916,45,0,LOUISIA,200,MAGRUDER,-0.33,-0.368,0.1305,0.2105,-0.5963,-17.37346,62,9,0.756
12,685,51,0,KENTUCK,200,BIBB  G.M.,-0.333,-1.029,0.131,0.1958,0.0473,-50.11192,180,25,0.757
12,174,54,0,TENNESS,200,ANDERSON,-0.357,-0.251,0.0945,0.0897,-0.0522,-39.95804,148,18,0.763
12,8647,13,0,NEW YOR,200,SMITH  J.,-0.383,0.149,0.088,0.0891,-0.3901,-66.31255,188,28,0.703
12,4651,5,0,RHODE I,200,HOWELL  J.,-0.394,0.333,0.0748,0.1006,-0.3311,-64.44699,195,32,0.719
12,10379,24,0,OHIO,200,WORTHINGTON,-0.423,-0.385,0.0955,0.0937,-0.0869,-91.88711,180,47,0.6
12,9216,48,0,SOUTH C,200,TAYLOR  J.,-0.449,-0.512,0.1139,0.0865,0.0637,-61.61174,190,21,0.723
12,9157,44,0,GEORGIA,200,TAIT  C.,-0.461,-0.389,0.1113,0.0744,-0.0537,-77.19051,196,20,0.674
12,2165,44,0,GEORGIA,200,CRAWFORD,-0.462,-0.887,0.1569,0.0852,-0.1861,-47.36681,192,24,0.781
12,2292,4,0,NEW HAM,200,CUTTS  C.,-0.47,0.127,0.0946,0.1105,-0.3533,-37.15796,169,13,0.803
12,3342,47,0,NORTH C,200,FRANKLIN,-0.481,-0.439,0.1324,0.1115,-0.0791,-49.72641,172,24,0.749
12,9650,3,0,MASSACH,200,VARNUM  J.,-0.492,-0.871,0.1829,0.0636,0.1123,-74.92387,194,41,0.68
12,7543,45,0,LOUISIA,200,POSEY  T.,-0.508,0.301,0.1451,0.3266,-0.6058,-7.90829,39,3,0.816
12,1007,40,0,VIRGINI,200,BRENT  R.,-0.553,-0.039,0.0896,0.1012,-0.1324,-26.54829,110,12,0.786
12,9517,47,0,NORTH C,200,TURNER  J.,-0.571,-0.821,0.1721,0.117,0.2965,-45.71547,183,22,0.779
12,1974,12,0,NEW JER,200,CONDIT  J.,-0.578,0.079,0.047,0.0904,-0.3196,-43.61552,107,20,0.665
12,7985,6,0,VERMONT,200,ROBINSON,-0.581,0.373,0.0614,0.0977,-0.0728,-39.64481,162,19,0.783
12,1448,54,0,TENNESS,200,CAMPBELL,-0.583,0.176,0.0694,0.1253,-0.4242,-31.56366,162,13,0.823
