congress,icpsr,state_code,district,state,party,name,dim1,dim2,dim1bootstrappedstandarderror,dim2bootstrappedstandarderror,correlation,loglikelihood,votes,errors,geomeanprobability
56,5108,12,0,NEW JER,200,KEAN,0.617,-0.639,0.123,0.1272,0.1804,-17.91096,152,5,0.889
56,2520,13,0,NEW YOR,200,DEPEW,0.514,-0.106,0.1486,0.2031,-0.0388,-7.35622,77,2,0.909
56,4039,24,0,OHIO,200,HANNA,0.51,-0.267,0.0608,0.1232,-0.0428,-14.42093,122,7,0.889
56,5114,67,0,UTAH,200,KEARNS,0.495,0.125,0.0998,0.2149,0.0087,-5.43298,44,1,0.884
56,2597,6,0,VERMONT,200,DILLINGHAM,0.486,-0.256,0.0686,0.1297,-0.0956,-11.88729,67,7,0.837
56,3439,4,0,NEW HAM,200,GALLINGER,0.481,-0.108,0.0547,0.0655,0.0322,-53.60244,137,26,0.676
56,7482,1,0,CONNECT,200,PLATT  O.H.,0.467,-0.704,0.0488,0.0661,-0.3409,-18.05803,149,8,0.886
56,3517,31,0,IOWA,200,GEAR,0.442,-0.256,0.0717,0.1281,-0.1376,-8.45033,48,4,0.839
56,9970,5,0,RHODE I,200,WETMORE,0.432,-0.582,0.0461,0.0905,-0.223,-14.04397,117,4,0.887
56,5738,3,0,MASSACH,200,LODGE,0.421,-0.256,0.0451,0.0753,-0.0939,-27.88742,156,11,0.836
56,6165,52,0,MARYLAN,200,MCCOMAS,0.399,-0.51,0.0686,0.1182,-0.5099,-22.90025,143,10,0.852
56,3046,22,0,INDIANA,200,FAIRBANKS,0.366,-0.262,0.0526,0.0953,-0.1333,-21.175,151,10,0.869
56,2455,51,0,KENTUCK,200,DEBOE,0.363,-0.138,0.0581,0.1103,0.0009,-15.70527,115,6,0.872
56,71,5,0,RHODE I,200,ALDRICH,0.363,-0.539,0.0507,0.0622,-0.2949,-9.85497,115,1,0.918
56,7632,6,0,VERMONT,200,PROCTOR,0.359,-0.413,0.0513,0.0733,-0.2479,-29.26038,114,12,0.774
56,1310,23,0,MICHIGA,200,BURROWS,0.355,-0.191,0.055,0.0806,-0.152,-14.28255,116,6,0.884
56,7665,25,0,WISCONS,200,QUARLES,0.353,-0.194,0.0717,0.1302,-0.132,-20.02401,133,10,0.86
56,8072,6,0,VERMONT,200,ROSS,0.35,-0.929,0.083,0.1957,0.3386,-15.76866,81,8,0.823
56,8309,56,0,WEST VI,200,SCOTT,0.342,-0.076,0.0864,0.1451,-0.0615,-28.48405,118,12,0.786
56,3385,2,0,MAINE,200,FRYE,0.32,-0.339,0.0389,0.0688,-0.1123,-32.19585,139,14,0.793
56,6126,72,0,OREGON,200,MCBRIDE,0.314,0.034,0.0908,0.0893,0.3262,-16.52949,79,9,0.811
56,7483,13,0,NEW YOR,200,PLATT  T.C.,0.31,-0.157,0.0664,0.0939,0.0718,-12.016,78,4,0.857
56,9842,68,0,WYOMING,200,WARREN,0.306,0.122,0.0509,0.0564,0.3469,-38.60339,106,14,0.695
56,3917,2,0,MAINE,200,HALE,0.288,-0.416,0.045,0.076,-0.2542,-48.70428,105,25,0.629
56,369,32,0,KANSAS,200,BAKER,0.286,0.211,0.0871,0.0917,0.4241,-11.20257,64,3,0.839
56,3300,73,0,WASHING,200,FOSTER,0.283,0.297,0.0714,0.1154,0.2334,-27.90759,135,11,0.813
56,2899,56,0,WEST VI,200,ELKINS,0.282,-0.125,0.0436,0.0923,-0.0608,-27.44869,100,10,0.76
56,7332,14,0,PENNSYL,200,PENROSE,0.259,0.081,0.0778,0.0832,0.5415,-31.18904,93,12,0.715
56,7631,47,0,NORTH C,200,PRITCHARD,0.258,0.2,0.1089,0.1237,0.24,-18.0929,103,5,0.839
56,6352,23,0,MICHIGA,200,MCMILLAN,0.252,-0.345,0.0626,0.1307,-0.1921,-21.40488,134,10,0.852
56,2239,21,0,ILLINOI,200,CULLOM,0.251,-0.129,0.0328,0.0503,0.0672,-26.6929,117,10,0.796
56,8489,63,0,IDAHO,200,SHOUP,0.249,0.279,0.1009,0.1301,0.5183,-22.02764,149,7,0.863
56,4220,1,0,CONNECT,200,HAWLEY,0.245,-0.542,0.0543,0.1136,-0.3055,-32.30171,160,15,0.817
56,1550,64,0,MONTANA,200,CARTER,0.238,0.337,0.0475,0.0998,0.4547,-33.14329,140,14,0.789
56,3262,24,0,OHIO,200,FORAKER,0.225,0.046,0.0457,0.063,0.273,-32.02489,136,13,0.79
56,8379,12,0,NEW JER,200,SEWELL,0.216,-0.277,0.055,0.1528,0.0553,-22.05922,129,6,0.843
56,1757,68,0,WYOMING,200,CLARK  C.D.,0.214,0.184,0.0409,0.0777,0.3658,-33.94141,120,11,0.754
56,141,31,0,IOWA,200,ALLISON,0.211,-0.136,0.048,0.0843,-0.0575,-24.40756,151,8,0.851
56,683,22,0,INDIANA,200,BEVERIDGE,0.197,0.447,0.1399,0.2421,0.4623,-22.7669,73,11,0.732
56,8521,72,0,OREGON,200,SIMON,0.191,0.094,0.0737,0.1328,0.1568,-28.92562,114,14,0.776
56,4462,3,0,MASSACH,200,HOAR,0.186,-0.614,0.0291,0.1166,-0.3963,-47.99981,112,24,0.651
56,9371,35,0,NEBRASK,200,THURSTON,0.183,0.158,0.0638,0.0748,0.4738,-33.69316,131,16,0.773
56,4042,36,0,NORTH D,200,HANSBROUGH,0.178,0.218,0.0411,0.0713,0.1464,-40.69872,146,19,0.757
