congress,icpsr,state_code,district,state,party,name,dim1,dim2,dim1bootstrappedstandarderror,dim2bootstrappedstandarderror,correlation,loglikelihood,votes,errors,geomeanprobability
52,7342,32,0,KANSAS,200,PERKINS,0.882,0.472,0.2071,0.3125,-0.3545,-55.31954,144,23,0.681
52,7482,1,0,CONNECT,200,PLATT,0.377,-0.867,0.0397,0.0857,-0.5333,-40.88903,152,17,0.764
52,3439,4,0,NEW HAM,200,GALLINGER,0.365,-0.027,0.1098,0.1049,0.0136,-42.72786,159,16,0.764
52,2624,5,0,RHODE I,200,DIXON,0.294,-0.644,0.0725,0.087,-0.25,-16.59633,91,6,0.833
52,3385,2,0,MAINE,200,FRYE,0.269,-0.387,0.0478,0.0446,-0.1076,-36.16959,174,11,0.812
52,71,5,0,RHODE I,200,ALDRICH,0.268,-0.641,0.0475,0.039,-0.1663,-13.74971,37,9,0.69
52,2649,72,0,OREGON,200,DOLPH,0.266,-0.141,0.0908,0.1064,-0.1588,-24.84785,112,8,0.801
52,2738,63,0,IDAHO,200,DUBOIS,0.263,0.504,0.0918,0.2217,0.2675,-35.62049,158,14,0.798
52,7576,64,0,MONTANA,200,POWER,0.259,0.512,0.062,0.142,0.4086,-44.68658,118,18,0.685
52,8489,63,0,IDAHO,200,SHOUP,0.254,0.354,0.0975,0.1708,0.5761,-33.80045,155,10,0.804
52,10234,31,0,IOWA,200,WILSON,0.253,0.001,0.1027,0.0927,0.2255,-22.22245,85,9,0.77
52,4042,36,0,NORTH D,200,HANSBROUGH,0.246,0.281,0.0883,0.1437,0.4382,-64.9277,170,37,0.683
52,9842,68,0,WYOMING,200,WARREN,0.245,0.229,0.0656,0.0826,0.4039,-23.26761,85,12,0.761
52,2423,3,0,MASSACH,200,DAWES,0.232,-0.47,0.0618,0.0633,-0.0985,-31.07647,128,12,0.784
52,7632,6,0,VERMONT,200,PROCTOR,0.231,-0.473,0.0809,0.1332,-0.2497,-41.49533,139,21,0.742
