congress,icpsr,state_code,district,state,party,name,dim1,dim2,dim1bootstrappedstandarderror,dim2bootstrappedstandarderror,correlation,loglikelihood,votes,errors,geomeanprobability
111,29936,48,0,SOUTH C,200,DEMINT,0.933,-0.117,0.2578,0.1023,0.4424,-63.18224,602,19,0.9
111,29555,53,0,OKLAHOM,200,COBURN,0.803,-0.295,0.0869,0.0907,0.3272,-52.87991,605,22,0.916
111,40902,63,0,IDAHO,200,RISCH,0.792,0.437,0.0995,0.1322,-0.1232,-78.35599,612,38,0.88
111,15424,53,0,OKLAHOM,200,INHOFE,0.757,0.225,0.0816,0.1022,0.107,-77.67034,594,29,0.877
111,15406,51,0,KENTUCK,200,BUNNING,0.733,0.004,0.0622,0.0998,0.2317,-97.53168,574,29,0.844
111,29345,63,0,IDAHO,200,CRAPO,0.714,0.376,0.0848,0.1187,0.0015,-82.47446,609,38,0.873
111,29918,45,0,LOUISIA,200,VITTER,0.702,0.461,0.0916,0.1175,0.0272,-94.44982,588,39,0.852
111,49706,68,0,WYOMING,200,ENZI,0.684,0.228,0.0929,0.1182,0.078,-75.75507,604,36,0.882
111,40707,68,0,WYOMING,200,BARRASSO,0.68,0.228,0.1057,0.1193,0.1616,-70.01392,616,34,0.893
111,49700,41,0,ALABAMA,200,SESSIONS,0.658,0.004,0.0822,0.0866,0.2325,-77.42654,594,32,0.878
111,94659,41,0,ALABAMA,200,SHELBY,0.643,0.452,0.0992,0.1378,-0.0063,-162.28154,612,75,0.767
111,29537,65,0,NEVADA,200,ENSIGN,0.619,-0.551,0.0389,0.1021,0.1447,-110.92012,604,47,0.832
111,40305,49,0,TEXAS,200,CORNYN,0.596,-0.103,0.0638,0.0538,0.2532,-78.65521,603,31,0.878
111,14852,32,0,KANSAS,200,ROBERTS,0.586,0.324,0.0967,0.0876,-0.0821,-93.84206,583,47,0.851
111,29548,47,0,NORTH C,200,BURR,0.566,-0.207,0.0565,0.0391,0.2272,-87.09373,601,30,0.865
111,29754,37,0,SOUTH D,200,THUNE,0.561,0.193,0.0851,0.085,0.0142,-75.40272,614,27,0.884
111,15429,61,0,ARIZONA,200,KYL,0.543,-0.651,0.0502,0.0493,0.3161,-85.90703,608,33,0.868
111,14921,51,0,KENTUCK,200,MCCONNELL,0.532,-0.177,0.0661,0.0447,0.1863,-76.51365,615,35,0.883
111,29512,44,0,GEORGIA,200,CHAMBLISS,0.516,0.048,0.0641,0.0425,0.0708,-79.77449,588,31,0.873
111,29909,44,0,GEORGIA,200,ISAKSON,0.493,0.055,0.0605,0.038,0.1275,-99.99876,551,40,0.834
111,40905,35,0,NEBRASK,200,JOHANNS,0.493,0.197,0.0756,0.0736,-0.0617,-121.8655,586,53,0.812
111,29534,46,0,MISSISS,200,WICKER,0.483,0.273,0.0766,0.0864,-0.0564,-110.57087,608,51,0.834
111,14226,31,0,IOWA,200,GRASSLEY,0.476,-0.256,0.0586,0.0337,0.2061,-149.00255,616,62,0.785
111,40911,43,0,FLORIDA,200,LEMIEUX,0.448,0.3,0.0747,0.1881,0.4477,-66.75301,360,34,0.831
111,29523,32,0,KANSAS,200,BROWNBACK,0.436,-0.402,0.0372,0.0578,0.1801,-106.86293,579,48,0.831
111,49306,49,0,TEXAS,200,HUTCHISON,0.428,0.052,0.0632,0.0699,0.0843,-93.92913,561,48,0.846
111,29566,48,0,SOUTH C,200,GRAHAM,0.418,-0.489,0.0443,0.0584,0.2278,-111.87375,602,49,0.83
