congress,icpsr,state_code,district,state,party,name,dim1,dim2,dim1bootstrappedstandarderror,dim2bootstrappedstandarderror,correlation,loglikelihood,votes,errors,geomeanprobability
100,14105,47,0,NORTH C,200,HELMS  J,0.703,0.557,0.018,0.1698,-0.3486,-104.16177,587,37,0.837
100,14056,63,0,IDAHO,200,SYMMS  S,0.664,-0.025,0.0351,0.0472,-0.0928,-86.19288,604,33,0.867
100,14706,4,0,NEW HAM,200,HUMPHREY  G,0.582,-0.226,0.0364,0.0601,-0.1687,-241.71104,606,102,0.671
100,14511,68,0,WYOMING,200,WALLOP  M,0.579,-0.624,0.0283,0.0617,0.0252,-128.02888,614,54,0.812
100,14002,62,0,COLORAD,200,ARMSTRONG,0.557,-0.237,0.0328,0.0613,-0.1572,-170.5451,609,70,0.756
100,11029,63,0,IDAHO,200,MCCLURE  J,0.536,-0.162,0.0334,0.0589,-0.1135,-169.4371,587,87,0.749
100,14628,49,0,TEXAS,200,GRAMM  P,0.511,-0.223,0.0149,0.0502,-0.0302,-145.19916,595,60,0.783
100,14303,67,0,UTAH,200,GARN  J,0.481,-0.335,0.0223,0.0548,0.0098,-150.95837,587,68,0.773
100,14908,53,0,OKLAHOM,200,NICKLES  D,0.471,0.176,0.0245,0.0474,-0.1549,-157.42842,618,74,0.775
100,14913,65,0,NEVADA,200,HECHT  C,0.463,-0.359,0.0216,0.0677,-0.0498,-164.42491,572,70,0.75
100,14447,22,0,INDIANA,200,QUAYLE  J D,0.434,-0.897,0.0256,0.0949,-0.3383,-166.56042,578,67,0.75
100,14503,67,0,UTAH,200,HATCH  O,0.398,-0.125,0.026,0.0389,-0.1047,-192.49251,609,92,0.729
100,9369,48,0,SOUTH C,200,THURMOND  S,0.394,0.01,0.021,0.0277,-0.0706,-147.59758,627,58,0.79
100,15039,61,0,ARIZONA,200,MCCAIN  J,0.331,-0.708,0.0223,0.0804,-0.2291,-204.4827,598,91,0.71
