congress,icpsr,state_code,district,state,party,name,dim1,dim2,dim1bootstrappedstandarderror,dim2bootstrappedstandarderror,correlation,loglikelihood,votes,errors,geomeanprobability
36,1642,23,0,MICHIGA,200,CHANDLER  Z,0.448,0.514,0.1005,0.1031,-0.0294,-96.94921,527,44,0.832
36,718,23,0,MICHIGA,200,BINGHAM  K.,0.402,0.573,0.087,0.1747,-0.0642,-87.49423,489,45,0.836
36,3834,31,0,IOWA,200,GRIMES  J.,0.372,1.007,0.0553,0.0816,0.3005,-108.37012,497,50,0.804
36,10121,33,0,MINNESO,200,WILKINSON,0.355,0.673,0.076,0.0739,-0.0226,-125.76189,422,59,0.742
36,5269,13,0,NEW YOR,200,KING  P.,0.305,0.452,0.0777,0.097,-0.0055,-89.07925,479,41,0.83
36,9698,24,0,OHIO,200,WADE  B. F.,0.259,0.105,0.1038,0.0418,0.1395,-105.57001,536,46,0.821
36,2793,25,0,WISCONS,200,DURKEE  C.,0.229,-0.151,0.1254,0.1293,-0.061,-77.48295,439,37,0.838
36,4001,2,0,MAINE,200,HAMLIN  H.,0.193,-0.956,0.0891,0.0826,-0.3295,-65.3162,244,27,0.765
36,4077,31,0,IOWA,200,HARLAN  J.,0.175,0.258,0.07,0.0645,0.1255,-133.31668,528,67,0.777
36,9083,3,0,MASSACH,200,SUMNER  C.,0.131,-0.299,0.1029,0.0533,-0.0572,-95.77943,484,45,0.82
36,10225,3,0,MASSACH,200,WILSON  H.,0.126,-0.227,0.1102,0.0549,-0.1476,-148.84784,552,75,0.764
36,1759,4,0,NEW HAM,200,CLARK  D.,0.12,-0.548,0.1215,0.0715,-0.2799,-104.7559,491,51,0.808
36,6697,2,0,MAINE,200,MORRILL  L.,0.105,-0.445,0.1069,0.0637,-0.124,-25.93056,163,14,0.853
36,3922,4,0,NEW HAM,200,HALE  J. P.,0.073,0.015,0.0716,0.041,0.0331,-150.90636,471,80,0.726
36,9492,21,0,ILLINOI,200,TRUMBULL  L,0.067,0.241,0.0688,0.0424,0.0528,-148.53595,521,66,0.752
36,1057,71,0,CALIFOR,100,BRODERICK,0.055,0.83,0.1188,0.0734,-0.0656,-6.15534,31,2,0.82
36,3127,2,0,MAINE,200,FESSENDEN,0.051,-0.439,0.1058,0.0423,0.0666,-122.17531,508,58,0.786
36,2668,25,0,WISCONS,200,DOOLITTLE,0.049,-0.488,0.1033,0.0579,0.0539,-136.97253,525,65,0.77
36,3256,6,0,VERMONT,200,FOOT  S.,0.039,-0.241,0.0943,0.0381,-0.0281,-121.36948,509,53,0.788
36,8516,5,0,RHODE I,200,SIMMONS  J.,0.038,-0.447,0.0964,0.057,-0.0029,-92.00064,497,39,0.831
36,1437,14,0,PENNSYL,200,CAMERON  S.,0.004,-0.611,0.0838,0.0656,-0.1541,-95.34307,309,52,0.735
36,3310,1,0,CONNECT,200,FOSTER  L.,-0.011,-0.711,0.1163,0.0669,-0.0526,-116.45212,517,54,0.798
36,2617,1,0,CONNECT,200,DIXON  J.,-0.018,-0.842,0.1309,0.1069,-0.1678,-100.99576,443,45,0.796
36,1940,6,0,VERMONT,200,COLLAMER  J,-0.036,-0.489,0.1064,0.051,0.0233,-82.92364,403,29,0.814
36,9255,12,0,NEW JER,200,TEN EYCK  J,-0.051,-0.476,0.0775,0.0765,0.0158,-113.11904,477,52,0.789
36,8378,13,0,NEW YOR,200,SEWARD  W.,-0.052,-0.468,0.1358,0.0941,-0.1008,-85.84213,329,41,0.77
36,212,5,0,RHODE I,200,ANTHONY  H.,-0.08,-0.799,0.0841,0.0634,0.0217,-94.97411,496,37,0.826
36,361,72,0,OREGON,200,BAKER  E. D,-0.172,-0.454,0.1169,0.1736,0.3145,-60.60238,160,26,0.685
36,2181,51,0,KENTUCK,310,CRITTENDEN,-0.276,0.822,0.1388,0.1276,0.2485,-152.35988,383,81,0.672
