congress,icpsr,state_code,district,state,party,name,dim1,dim2,dim1bootstrappedstandarderror,dim2bootstrappedstandarderror,correlation,loglikelihood,votes,errors,geomeanprobability
32,2394,3,0,MASSACH,29,DAVIS  J.,0.442,0.216,0.0669,0.1261,0.1139,-88.09123,274,41,0.725
32,9570,6,0,VERMONT,29,UPHAM  W.,0.425,0.526,0.0716,0.1433,0.0997,-38.75004,177,17,0.803
32,1672,24,0,OHIO,300,CHASE  S.P.,0.419,-0.908,0.0552,0.1399,0.0374,-127.40609,280,77,0.634
32,6486,12,0,NEW JER,29,MILLER  J.,0.226,0.382,0.0972,0.1065,0.2071,-60.96805,251,25,0.784
32,8378,13,0,NEW YOR,29,SEWARD  W.,0.218,-0.108,0.1056,0.09,0.0168,-94.88359,285,44,0.717
32,1796,5,0,RHODE I,29,CLARKE  J.,0.216,0.225,0.0865,0.0977,0.1842,-99.02042,251,48,0.674
32,4001,2,0,MAINE,100,HAMLIN  H.,0.196,-1.491,0.1007,0.1771,-0.1535,-142.87386,257,85,0.574
32,9698,24,0,OHIO,29,WADE  B.F.,0.191,-0.44,0.1363,0.0984,0.0174,-126.98319,310,64,0.664
32,3256,6,0,VERMONT,29,FOOT  S.,0.159,0.341,0.1595,0.0656,0.0849,-96.82409,248,57,0.677
32,9083,3,0,MASSACH,300,SUMNER  C.,0.155,-0.538,0.1737,0.0868,-0.0959,-98.04434,292,45,0.715
32,8691,1,0,CONNECT,29,SMITH  T.,0.147,0.152,0.1001,0.0887,0.1421,-96.1998,314,41,0.736
32,3922,4,0,NEW HAM,300,HALE  J.P.,0.059,-0.29,0.1538,0.0485,-0.1547,-115.76881,209,60,0.575
32,8818,11,0,DELAWAR,29,SPRUANCE,0.041,0.353,0.0944,0.0545,0.1956,-104.46554,304,54,0.709
32,3160,13,0,NEW YOR,29,FISH  H.,0.023,0.197,0.1244,0.0742,0.0111,-92.37317,246,41,0.687
32,7404,6,0,VERMONT,29,PHELPS  S.,0.01,0.369,0.1226,0.0805,0.1889,-45.54349,69,26,0.517
32,2048,14,0,PENNSYL,29,COOPER  J.,-0.027,0.183,0.1119,0.0521,0.2861,-93.7681,197,43,0.621
32,9558,51,0,KENTUCK,29,UNDERWOOD,-0.112,0.307,0.1034,0.0545,0.0792,-155.33427,310,74,0.606
32,330,47,0,NORTH C,29,BADGER  G.,-0.146,0.668,0.1356,0.0521,0.2956,-102.96086,251,51,0.664
32,606,54,0,TENNESS,29,BELL  J.,-0.157,0.472,0.1267,0.0528,0.257,-93.49751,251,43,0.689
32,4881,5,0,RHODE I,100,JAMES  C.T.,-0.176,-0.561,0.1228,0.0725,-0.2194,-92.33131,205,48,0.637
32,5952,47,0,NORTH C,29,MANGUM  W.,-0.186,1.096,0.1742,0.1154,0.1991,-73.64031,216,38,0.711
32,8965,12,0,NEW JER,100,STOCKTON,-0.22,-0.284,0.1198,0.1287,-0.6333,-49.1355,101,23,0.615
32,9743,25,0,WISCONS,100,WALKER  I.,-0.243,-0.97,0.1854,0.0722,-0.2403,-165.26932,292,98,0.568
32,8470,21,0,ILLINOI,100,SHIELDS  J.,-0.265,-0.437,0.1412,0.0416,0.0133,-104.36797,252,44,0.661
32,7282,52,0,MARYLAN,29,PEARCE  I.,-0.268,0.898,0.1483,0.0491,0.0741,-73.54711,197,36,0.688
32,7596,52,0,MARYLAN,29,PRATT  T.G.,-0.276,0.623,0.1447,0.0473,0.2805,-101.31207,216,50,0.626
32,2642,25,0,WISCONS,100,DODGE  H.,-0.289,-0.957,0.1637,0.0676,-0.0667,-102.7442,271,50,0.684
32,3548,34,0,MISSOUR,29,GEYER  H.S.,-0.293,0.195,0.1343,0.049,-0.0028,-122.4632,272,61,0.637
32,5040,54,0,TENNESS,29,JONES  J.C.,-0.327,0.41,0.1457,0.0461,0.0177,-86.70158,181,46,0.619
32,3093,23,0,MICHIGA,100,FELCH  A.,-0.346,-0.814,0.1425,0.0564,-0.151,-101.56189,267,51,0.684
32,946,2,0,MAINE,100,BRADBURY,-0.347,-0.689,0.1325,0.0559,-0.0403,-140.13013,243,78,0.562
32,7383,22,0,INDIANA,100,PETTIT  J.,-0.371,-0.645,0.1246,0.0972,-0.1119,-56.41188,76,31,0.476
32,669,44,0,GEORGIA,29,BERRIEN  J.,-0.379,1.043,0.2031,0.2704,0.3203,-16.03848,58,9,0.758
32,2692,21,0,ILLINOI,100,DOUGLAS  S.,-0.417,-0.732,0.1264,0.0506,-0.0604,-103.69855,241,54,0.65
32,1582,23,0,MICHIGA,100,CASS  L.,-0.423,-0.528,0.0984,0.0526,-0.0054,-99.60305,250,44,0.671
32,1069,46,0,MISSISS,29,BROOKE  W.,-0.425,0.598,0.1548,0.1039,0.0448,-101.96165,217,56,0.625
32,2431,44,0,GEORGIA,29,DAWSON  W.,-0.428,0.904,0.1763,0.06,-0.4631,-112.96952,299,50,0.685
32,525,11,0,DELAWAR,100,BAYARD  J.,-0.445,0.606,0.1746,0.0802,0.0926,-117.67061,221,65,0.587
32,5032,31,0,IOWA,100,JONES  G.W.,-0.446,-0.667,0.1127,0.0519,0.0975,-104.4533,260,44,0.669
32,6739,43,0,FLORIDA,29,MORTON  J.,-0.447,0.848,0.1579,0.0513,-0.0057,-115.23563,256,64,0.638
32,2640,31,0,IOWA,100,DODGE  A.C.,-0.461,-0.888,0.1277,0.0665,-0.0443,-122.8232,318,57,0.68
32,6961,4,0,NEW HAM,100,NORRIS  M.,-0.465,-0.81,0.1164,0.0518,-0.0579,-136.44933,243,75,0.57
32,10003,22,0,INDIANA,100,WHITCOMB,-0.476,-0.703,0.1077,0.0765,0.1457,-21.54633,43,11,0.606
32,4615,49,0,TEXAS,100,HOUSTON  S.,-0.483,-0.059,0.0757,0.0295,0.036,-118.59575,238,69,0.608
32,865,42,0,ARKANSA,100,BORLAND  S.,-0.493,0.077,0.0846,0.0531,0.0902,-200.13223,322,104,0.537
32,3887,71,0,CALIFOR,100,GWIN  W.M.,-0.495,-0.493,0.1051,0.0567,0.0692,-126.15331,245,64,0.598
