congress,icpsr,state_code,district,state,party,name,dim1,dim2,dim1bootstrappedstandarderror,dim2bootstrappedstandarderror,correlation,loglikelihood,votes,errors,geomeanprobability
57,5108,12,0,NEW JER,200,KEAN  J.,0.655,-0.636,0.1172,0.1089,0.2084,-11.08249,107,4,0.902
57,2520,13,0,NEW YOR,200,DEPEW  C.M.,0.522,-0.107,0.1189,0.1606,-0.0482,-7.58294,53,4,0.867
57,3439,4,0,NEW HAM,200,GALLINGER,0.51,-0.129,0.0417,0.0564,0.0349,-24.28146,108,11,0.799
57,4039,24,0,OHIO,200,HANNA  M.A.,0.51,-0.267,0.0608,0.1232,-0.0428,-10.91607,101,3,0.898
57,2597,6,0,VERMONT,200,DILLINGHAM,0.5,-0.253,0.0605,0.1154,-0.0958,-21.18603,89,8,0.788
57,1295,4,0,NEW HAM,200,BURNHAM  H.,0.497,-0.225,0.1096,0.1689,0.2543,-12.79282,100,4,0.88
57,5114,67,0,UTAH,200,KEARNS  T.,0.495,0.125,0.0998,0.2149,0.0087,-7.33478,76,2,0.908
57,7482,1,0,CONNECT,200,PLATT  O.H.,0.49,-0.663,0.0564,0.0727,-0.3069,-12.36207,106,4,0.89
57,9970,5,0,RHODE I,200,WETMORE  G.,0.458,-0.555,0.0376,0.0739,-0.2244,-14.74026,104,5,0.868
57,6470,35,0,NEBRASK,200,MILLARD  J.,0.444,-0.106,0.0707,0.1356,0.3737,-12.35704,70,4,0.838
57,5738,3,0,MASSACH,200,LODGE  H.C.,0.44,-0.249,0.0378,0.0676,-0.0881,-14.79652,89,6,0.847
57,6165,52,0,MARYLAN,200,MCCOMAS  L.,0.399,-0.51,0.0686,0.1182,-0.5099,-15.24401,90,6,0.844
57,2736,12,0,NEW JER,200,DRYDON  J.,0.396,-0.231,0.0582,0.1177,-0.1282,-21.46531,76,10,0.754
57,7632,6,0,VERMONT,200,PROCTOR  R.,0.391,-0.398,0.0568,0.0922,-0.2048,-18.80925,95,8,0.82
