congress,icpsr,state_code,district,state,party,name,dim1,dim2,dim1bootstrappedstandarderror,dim2bootstrappedstandarderror,correlation,loglikelihood,votes,errors,geomeanprobability
105,14105,47,0,NORTH C,200,HELMS,0.812,0.487,0.0689,0.2178,-0.2893,-66.35708,429,25,0.857
105,49304,47,0,NORTH C,200,FAIRCLOTH,0.773,0.372,0.054,0.2051,-0.1152,-115.12989,475,45,0.785
105,15116,4,0,NEW HAM,200,SMITH  ROBE,0.769,-0.289,0.0819,0.052,-0.1119,-82.25451,483,38,0.843
105,15424,53,0,OKLAHOM,200,INHOFE,0.707,0.081,0.0407,0.1052,-0.0531,-68.28517,473,28,0.866
105,49700,41,0,ALABAMA,200,SESSIONS,0.614,0.11,0.05,0.1055,0.2259,-69.24261,480,29,0.866
105,29108,62,0,COLORAD,200,ALLARD,0.612,-0.181,0.0373,0.0827,0.209,-83.63943,485,37,0.842
105,15429,61,0,ARIZONA,200,KYL,0.603,-0.653,0.0385,0.0528,0.244,-80.14371,474,36,0.844
105,14908,53,0,OKLAHOM,200,NICKLES  DO,0.592,-0.342,0.0229,0.0416,0.1939,-79.47926,486,33,0.849
105,49706,68,0,WYOMING,200,ENZI,0.59,-0.12,0.0254,0.0676,0.1459,-88.04937,482,42,0.833
105,14628,49,0,TEXAS,200,GRAMM  PHIL,0.587,-0.403,0.0313,0.0418,0.1708,-93.0172,483,42,0.825
105,49501,34,0,MISSOUR,200,ASHCROFT,0.575,-0.29,0.0287,0.0674,0.1279,-105.62859,485,44,0.804
105,14809,63,0,IDAHO,200,CRAIG,0.557,0.047,0.0364,0.0711,0.0069,-85.56757,486,40,0.839
105,29367,33,0,MINNESO,200,GRAMS,0.53,-0.359,0.0322,0.0662,0.2006,-102.47974,481,44,0.808
105,49302,63,0,IDAHO,200,KEMPTHORNE,0.511,0.126,0.0389,0.1248,0.0781,-84.15549,482,41,0.84
105,14031,46,0,MISSISS,200,LOTT,0.483,0.035,0.0234,0.0691,-0.014,-70.49876,479,30,0.863
105,29306,42,0,ARKANSA,200,HUTCHINSON,0.474,-0.002,0.0295,0.0708,0.2939,-109.65351,469,41,0.792
105,94659,41,0,ALABAMA,200,SHELBY,0.471,0.47,0.0368,0.2232,-0.0019,-116.25865,484,54,0.786
105,29523,32,0,KANSAS,200,BROWNBACK,0.463,-0.426,0.0272,0.0701,0.2195,-95.80485,485,42,0.821
105,15633,68,0,WYOMING,200,THOMAS,0.447,-0.416,0.0249,0.0549,0.0691,-95.35757,484,37,0.821
105,14806,22,0,INDIANA,200,COATS,0.438,-0.487,0.0396,0.0493,0.0934,-142.05736,469,65,0.739
105,49301,44,0,GEORGIA,200,COVERDELL,0.425,-0.117,0.0206,0.0432,0.18,-103.85138,478,38,0.805
105,14921,51,0,KENTUCK,200,MCCONNELL,0.412,-0.174,0.0213,0.0211,0.0129,-78.86285,484,38,0.85
105,14826,4,0,NEW HAM,200,GREGG,0.406,-0.873,0.0343,0.0516,-0.1882,-122.61441,484,58,0.776
105,14503,67,0,UTAH,200,HATCH,0.395,-0.168,0.0122,0.0362,0.1074,-115.54854,482,52,0.787
105,15701,64,0,MONTANA,200,BURNS,0.386,0.124,0.0125,0.082,0.0594,-83.29272,474,36,0.839
105,15037,43,0,FLORIDA,200,MACK,0.385,-0.414,0.0211,0.0651,0.0624,-121.48515,480,61,0.776
105,49503,54,0,TENNESS,200,THOMPSON,0.385,-0.759,0.0277,0.0518,-0.2286,-149.09535,486,67,0.736
105,9369,48,0,SOUTH C,200,THURMOND,0.381,-0.042,0.0132,0.0562,-0.0511,-96.60217,485,45,0.819
105,49704,35,0,NEBRASK,200,HAGEL,0.378,-0.376,0.0283,0.0685,0.0801,-113.44833,485,60,0.791
105,14852,32,0,KANSAS,200,ROBERTS,0.377,0.046,0.0211,0.105,0.1102,-105.26044,473,51,0.8
105,49306,49,0,TEXAS,200,HUTCHISON,0.369,-0.137,0.0121,0.0487,0.1779,-116.36772,477,49,0.784
105,14226,31,0,IOWA,200,GRASSLEY,0.365,-0.226,0.0147,0.035,0.1637,-136.93221,486,63,0.754
105,15039,61,0,ARIZONA,200,MCCAIN,0.357,-0.877,0.0306,0.0639,-0.3863,-147.60309,466,70,0.729
105,14907,81,0,ALASKA,200,MURKOWSKI,0.346,-0.32,0.0138,0.067,0.0729,-82.18278,468,34,0.839
105,29141,14,0,PENNSYL,200,SANTORUM,0.34,-0.483,0.0162,0.0537,0.0423,-128.19261,482,54,0.766
105,49502,54,0,TENNESS,200,FRIST,0.328,-0.337,0.0156,0.0547,0.1801,-97.34388,485,41,0.818
105,49307,67,0,UTAH,200,BENNETT,0.328,-0.203,0.015,0.0503,0.2162,-105.05921,469,44,0.799
105,49500,23,0,MICHIGA,200,ABRAHAM,0.298,-0.37,0.0158,0.061,0.0406,-113.13468,486,47,0.792
105,14009,46,0,MISSISS,200,COCHRAN,0.298,-0.196,0.0077,0.0288,0.0314,-113.4137,485,54,0.791
105,15501,34,0,MISSOUR,200,BOND,0.298,-0.353,0.0108,0.0582,0.0173,-130.31485,480,54,0.762
105,14506,22,0,INDIANA,200,LUGAR,0.268,-0.585,0.0089,0.0838,0.1203,-132.73547,486,54,0.761
105,14904,73,0,WASHING,200,GORTON,0.26,-0.582,0.0168,0.0732,-0.0544,-154.09604,485,68,0.728
105,11044,11,0,DELAWAR,200,ROTH  WILLI,0.248,-0.664,0.0217,0.063,-0.0335,-134.98547,473,57,0.752
105,14712,40,0,VIRGINI,200,WARNER,0.24,-0.291,0.0137,0.054,0.1751,-134.00928,478,55,0.756
105,14103,66,0,NEW MEX,200,DOMENICI,0.235,-0.358,0.0113,0.0733,0.0529,-101.1126,471,35,0.807
105,15020,24,0,OHIO,200,DEWINE,0.23,-0.469,0.0144,0.062,0.0915,-130.2343,486,60,0.765
105,12109,81,0,ALASKA,200,STEVENS,0.211,-0.521,0.0112,0.0633,0.1051,-125.11353,484,56,0.772
105,49705,72,0,OREGON,200,SMITH  GORD,0.207,-0.239,0.023,0.0574,0.0917,-103.30698,483,37,0.807
105,14900,13,0,NEW YOR,200,D'AMATO,0.176,-0.32,0.0152,0.0574,0.1453,-194.99609,476,89,0.664
105,95407,62,0,COLORAD,200,CAMPBELL,0.173,-0.182,0.0267,0.0556,0.2162,-177.88597,483,77,0.692
105,49703,2,0,MAINE,200,COLLINS,0.089,-0.705,0.029,0.1215,0.0591,-123.58321,486,55,0.775
105,14661,2,0,MAINE,200,SNOWE,0.04,-0.679,0.0225,0.0523,0.0789,-148.05981,486,65,0.737
105,14500,5,0,RHODE I,200,CHAFEE,0.039,-0.998,0.0343,0.1473,-0.062,-147.90628,480,64,0.735
105,14910,14,0,PENNSYL,200,SPECTER,0.036,-0.614,0.0151,0.0874,0.0079,-186.91118,446,101,0.658
105,14240,6,0,VERMONT,200,JEFFORDS,-0.038,-0.896,0.0297,0.1246,0.0105,-166.48412,477,74,0.705
105,13056,45,0,LOUISIA,100,BREAUX,-0.163,0.832,0.1283,0.1527,0.1008,-123.92359,483,41,0.774
105,14203,64,0,MONTANA,100,BAUCUS,-0.23,0.309,0.0445,0.0278,0.0902,-136.86995,470,66,0.747
105,15704,1,0,CONNECT,100,LIEBERMAN,-0.242,-0.163,0.0118,0.067,-0.1011,-154.10654,482,74,0.726
105,49702,45,0,LOUISIA,100,LANDRIEU,-0.242,0.519,0.1044,0.0696,0.2022,-122.13789,480,48,0.775
105,15702,35,0,NEBRASK,100,KERREY  ROB,-0.251,0.117,0.0366,0.0547,0.3151,-146.50023,482,64,0.738
105,49701,44,0,GEORGIA,100,CLELAND,-0.261,0.528,0.0815,0.0652,0.1638,-143.95663,486,68,0.744
105,15705,40,0,VIRGINI,100,ROBB,-0.261,0.072,0.0324,0.0582,0.3371,-197.77936,486,84,0.666
105,15071,12,0,NEW JER,100,TORRICELLI,-0.268,0.032,0.0303,0.0846,0.2285,-152.85136,481,72,0.728
105,49300,71,0,CALIFOR,100,FEINSTEIN,-0.271,0.018,0.0189,0.0541,0.1688,-121.01299,482,48,0.778
105,14302,51,0,KENTUCK,100,FORD  WENDE,-0.278,0.934,0.1157,0.0838,-0.1085,-155.62885,482,69,0.724
105,15503,43,0,FLORIDA,100,GRAHAM  BOB,-0.284,0.179,0.0239,0.0383,0.1109,-164.0065,485,75,0.713
105,15703,25,0,WISCONS,100,KOHL,-0.292,-0.27,0.0149,0.1074,-0.1451,-192.57681,486,87,0.673
105,15054,65,0,NEVADA,100,REID,-0.295,0.561,0.0715,0.0379,-0.2045,-155.80511,481,78,0.723
105,15700,65,0,NEVADA,100,BRYAN  RICH,-0.296,0.424,0.0576,0.0484,0.2086,-150.57137,484,80,0.733
105,14912,66,0,NEW MEX,100,BINGAMAN,-0.299,0.264,0.0372,0.0259,0.0394,-130.90903,466,62,0.755
105,14101,11,0,DELAWAR,100,BIDEN,-0.301,0.104,0.0113,0.0459,-0.0336,-140.11081,471,64,0.743
105,11204,48,0,SOUTH C,100,HOLLINGS,-0.313,0.992,0.1299,0.1192,-0.1488,-192.39732,455,93,0.655
105,15425,37,0,SOUTH D,100,JOHNSON,-0.315,0.5,0.0754,0.0601,0.135,-132.24242,484,54,0.761
105,14304,24,0,OHIO,100,GLENN,-0.329,0.075,0.0168,0.0776,0.1239,-109.68366,423,44,0.772
105,14871,72,0,OREGON,100,WYDEN,-0.334,-0.226,0.0173,0.1416,0.2487,-143.82166,477,67,0.74
105,14508,13,0,NEW YOR,100,MOYNIHAN,-0.339,-0.277,0.0261,0.1504,0.0123,-189.04103,466,82,0.667
105,4812,82,0,HAWAII,100,INOUYE,-0.34,0.195,0.0138,0.0511,-0.0603,-106.9576,432,38,0.781
105,1366,56,0,WEST VI,100,BYRD  ROBER,-0.346,0.915,0.1008,0.0514,-0.2409,-232.60442,485,115,0.619
105,14922,56,0,WEST VI,100,ROCKEFELLER,-0.346,0.333,0.0304,0.031,-0.1171,-109.59024,462,50,0.789
105,15502,36,0,NORTH D,100,CONRAD,-0.354,0.933,0.0763,0.0334,-0.436,-110.96143,481,46,0.794
105,14213,1,0,CONNECT,100,DODD,-0.355,-0.134,0.0349,0.1066,-0.0272,-108.10307,482,47,0.799
105,14617,37,0,SOUTH D,100,DASCHLE,-0.365,0.468,0.0354,0.0393,-0.2036,-89.06958,482,35,0.831
105,14812,36,0,NORTH D,100,DORGAN,-0.369,0.819,0.0548,0.0505,-0.3362,-109.3285,480,45,0.796
105,49303,21,0,ILLINOI,100,MOSELEY-BRA,-0.374,-0.385,0.0535,0.1661,0.0012,-121.262,470,54,0.773
105,14440,52,0,MARYLAN,100,MIKULSKI,-0.38,0.123,0.0118,0.0698,-0.1386,-86.73177,461,32,0.829
105,14920,3,0,MASSACH,100,KERRY  JOHN,-0.381,-0.176,0.0388,0.1193,-0.1901,-78.30904,483,31,0.85
105,14300,42,0,ARKANSA,100,BUMPERS,-0.382,0.573,0.0364,0.0825,-0.289,-139.11362,482,63,0.749
105,49308,73,0,WASHING,100,MURRAY,-0.384,-0.083,0.0329,0.1274,-0.1029,-103.34985,486,43,0.808
105,14307,6,0,VERMONT,100,LEAHY,-0.394,0.05,0.0208,0.0574,-0.1521,-129.77245,481,64,0.764
105,14400,82,0,HAWAII,100,AKAKA,-0.399,0.189,0.0239,0.0692,-0.1976,-82.15862,462,28,0.837
105,14914,12,0,NEW JER,100,LAUTENBERG,-0.414,-0.342,0.0496,0.1644,-0.2085,-91.36792,486,36,0.829
105,14709,23,0,MICHIGA,100,LEVIN  CARL,-0.418,0.081,0.0222,0.0731,-0.0444,-98.9755,479,41,0.813
105,15021,21,0,ILLINOI,100,DURBIN,-0.442,-0.104,0.0481,0.2024,-0.1446,-85.47323,483,36,0.838
105,13039,52,0,MARYLAN,100,SARBANES,-0.446,-0.04,0.062,0.1295,-0.152,-72.93127,484,28,0.86
105,10808,3,0,MASSACH,100,KENNEDY  ED,-0.457,-0.292,0.0748,0.1689,-0.1964,-70.84638,472,26,0.861
105,14230,31,0,IOWA,100,HARKIN,-0.459,0.119,0.0349,0.0836,-0.1639,-103.67238,466,40,0.801
105,29142,5,0,RHODE I,100,REED,-0.463,-0.018,0.0613,0.1659,-0.0962,-77.94547,484,36,0.851
105,15011,71,0,CALIFOR,100,BOXER,-0.468,-0.119,0.0609,0.1749,-0.1849,-98.19872,477,47,0.814
105,49309,25,0,WISCONS,100,FEINGOLD,-0.496,-0.888,0.1035,0.3077,-0.3655,-183.09979,486,91,0.686
105,49101,33,0,MINNESO,100,WELLSTONE,-0.619,-0.384,0.0946,0.2883,-0.2624,-88.25546,472,38,0.829
