congress,icpsr,state_code,district,state,party,name,dim1,dim2,dim1bootstrappedstandarderror,dim2bootstrappedstandarderror,correlation,loglikelihood,votes,errors,geomeanprobability
8,7493,4,0,NEW HAM,1,PLUMER  W.,0.997,-0.079,0.3296,0.177,0.7983,-52.87781,133,16,0.672
8,9947,11,0,DELAWAR,1,WELLS  W.H.,0.767,0.273,0.0804,0.0902,-0.2498,-20.07819,52,10,0.68
8,7048,4,0,NEW HAM,1,OLCOTT  S.,0.725,-0.686,0.2113,0.106,0.6347,-17.42975,133,6,0.877
8,9452,1,0,CONNECT,1,TRACY  U.,0.712,0.259,0.1067,0.1108,0.3351,-16.87463,101,7,0.846
8,7428,3,0,MASSACH,1,PICKERING,0.643,-0.65,0.1203,0.0651,0.3737,-25.87255,129,13,0.818
8,4433,1,0,CONNECT,1,HILLHOUSE,0.638,-0.175,0.1016,0.0997,0.0498,-22.11634,128,10,0.841
8,34,3,0,MASSACH,1,ADAMS  J.Q.,0.621,0.569,0.0921,0.0853,-0.2262,-50.70931,130,28,0.677
8,10043,11,0,DELAWAR,1,WHITE  S.,0.579,0.154,0.0706,0.108,0.2496,-23.80893,96,11,0.78
8,524,11,0,DELAWAR,1,BAYARD  J.,0.527,-0.262,0.1215,0.2241,-0.0002,-2.17314,26,1,0.92
8,2440,12,0,NEW JER,1,DAYTON  J.,0.423,0.44,0.0794,0.0888,0.1508,-38.431,116,20,0.718
8,6577,13,0,NEW YOR,200,MITCHILL,0.185,0.983,0.0857,0.1419,0.1267,-7.83448,25,4,0.731
8,10396,52,0,MARYLAN,200,WRIGHT  R.,0.081,0.997,0.1146,0.1106,0.1032,-29.50315,115,15,0.774
8,8678,52,0,MARYLAN,200,SMITH  S.,-0.037,0.35,0.0691,0.1218,-0.0734,-44.75265,130,18,0.709
8,956,6,0,VERMONT,200,BRADLEY  S.,-0.037,-0.258,0.0518,0.0709,-0.0751,-45.90343,105,24,0.646
8,8639,6,0,VERMONT,200,SMITH  I.,-0.07,-0.378,0.1,0.0993,-0.0426,-40.6417,108,22,0.686
8,351,13,0,NEW YOR,200,BAILEY  T.,-0.085,0.641,0.1676,0.2245,0.0111,-5.39437,29,1,0.83
8,8647,13,0,NEW YOR,200,SMITH  J.,-0.12,-0.257,0.0735,0.1678,-0.1199,-22.17358,69,9,0.725
8,5744,14,0,PENNSYL,200,LOGAN  G.,-0.167,-0.496,0.0804,0.1025,0.1853,-48.42344,126,24,0.681
8,233,13,0,NEW YOR,200,ARMSTRONG,-0.18,-0.465,0.073,0.1628,0.201,-25.15675,62,13,0.666
8,8645,24,0,OHIO,200,SMITH  J.,-0.243,0.304,0.0556,0.1358,-0.1058,-46.96061,129,25,0.695
8,3342,47,0,NORTH C,200,FRANKLIN,-0.256,-0.335,0.0387,0.058,0.0105,-15.32505,44,10,0.706
8,1118,51,0,KENTUCK,200,BROWN  J.,-0.265,-0.657,0.0853,0.157,0.2317,-32.71505,98,18,0.716
8,6913,40,0,VIRGINI,200,NICHOLAS,-0.265,-0.515,0.0481,0.0939,0.1948,-45.73994,115,27,0.672
8,4656,5,0,RHODE I,200,HOWLAND  B.,-0.279,-0.233,0.075,0.0919,0.3702,-17.54589,73,10,0.786
8,10379,24,0,OHIO,200,WORTHINGTON,-0.295,-0.75,0.1185,0.1322,0.1911,-37.15331,93,18,0.671
8,8977,47,0,NORTH C,200,STONE  D.,-0.339,-0.941,0.1615,0.1061,-0.0474,-41.56875,136,14,0.737
8,5890,14,0,PENNSYL,200,MACLAY  S.,-0.342,-0.73,0.1,0.0922,0.0477,-43.13754,119,18,0.696
8,4854,44,0,GEORGIA,200,JACKSON  J.,-0.347,-0.458,0.0591,0.1504,0.2408,-44.81101,121,23,0.691
8,379,44,0,GEORGIA,200,BALDWIN  A.,-0.357,-0.572,0.05,0.0863,-0.0063,-46.04725,136,23,0.713
8,174,54,0,TENNESS,200,ANDERSON,-0.364,0.172,0.0287,0.0522,0.0109,-35.37406,135,16,0.769
8,6063,40,0,VIRGINI,200,MASON  S.T.,-0.372,-0.451,0.1519,0.3069,0.1745,-13.74177,31,6,0.642
8,7559,5,0,RHODE I,200,POTTER  S.,-0.406,-0.913,0.1462,0.1654,-0.1119,-43.39439,124,23,0.705
8,6625,40,0,VIRGINI,200,MOORE  A.,-0.441,-0.347,0.0753,0.1153,0.1374,-19.50209,76,10,0.774
8,9088,48,0,SOUTH C,200,SUMTER  T.,-0.46,-0.844,0.0949,0.1109,0.0543,-8.01149,37,3,0.805
8,1974,12,0,NEW JER,200,CONDIT  J.,-0.524,0.226,0.0972,0.157,-0.1806,-36.13184,101,22,0.699
8,994,51,0,KENTUCK,200,BRECKINRIDG,-0.561,-0.199,0.0814,0.1618,0.2878,-26.56815,134,9,0.82
8,2903,5,0,RHODE I,200,ELLERY  C.,-0.58,-0.815,0.1063,0.1979,-0.3898,-43.86093,132,24,0.717
8,1888,54,0,TENNESS,200,COCKE  W.,-0.635,0.14,0.0604,0.1152,-0.2295,-29.60246,104,14,0.752
