congress,icpsr,state_code,district,state,party,name,dim1,dim2,dim1bootstrappedstandarderror,dim2bootstrappedstandarderror,correlation,loglikelihood,votes,errors,geomeanprobability
102,15116,4,0,NEW HAM,200,SMITH  ROBE,0.776,-0.498,0.0723,0.0945,0.0456,-128.47899,480,58,0.765
102,14105,47,0,NORTH C,200,HELMS,0.747,0.529,0.0374,0.1885,-0.3125,-55.45661,355,25,0.855
102,14056,63,0,IDAHO,200,SYMMS,0.691,-0.014,0.0389,0.0822,-0.014,-75.91703,459,28,0.848
102,14511,68,0,WYOMING,200,WALLOP,0.664,-0.604,0.0368,0.0561,-0.0251,-108.43548,459,51,0.79
102,14809,63,0,IDAHO,200,CRAIG,0.6,0.213,0.0271,0.1219,0.0134,-79.10885,478,30,0.847
102,14628,49,0,TEXAS,200,GRAMM  PHIL,0.541,-0.295,0.0156,0.0369,0.0411,-95.05784,460,42,0.813
102,14803,62,0,COLORAD,200,BROWN  HANK,0.526,-0.851,0.1029,0.155,-0.5399,-176.5206,473,73,0.689
102,14908,53,0,OKLAHOM,200,NICKLES  DO,0.519,-0.031,0.0135,0.0407,0.0449,-121.82323,465,55,0.77
102,14303,67,0,UTAH,200,GARN,0.489,-0.328,0.0187,0.0531,-0.0717,-120.69382,441,62,0.761
102,14031,46,0,MISSISS,200,LOTT,0.454,0.125,0.016,0.0982,-0.0769,-99.30893,472,41,0.81
102,15037,43,0,FLORIDA,200,MACK,0.421,-0.343,0.0181,0.0629,0.0054,-145.43204,469,66,0.733
102,14503,67,0,UTAH,200,HATCH,0.397,-0.143,0.0134,0.0375,-0.028,-99.7539,454,42,0.803
102,9369,48,0,SOUTH C,200,THURMOND,0.389,-0.011,0.0126,0.0257,-0.0578,-110.73923,480,47,0.794
102,14806,22,0,INDIANA,200,COATS,0.379,-0.504,0.0152,0.0713,-0.1014,-154.2222,479,64,0.725
102,14921,51,0,KENTUCK,200,MCCONNELL,0.352,-0.172,0.0097,0.0344,0.0295,-110.14039,479,42,0.795
102,15701,64,0,MONTANA,200,BURNS,0.345,0.083,0.0252,0.0592,0.0144,-110.45217,481,51,0.795
102,15039,61,0,ARIZONA,200,MCCAIN,0.342,-0.775,0.0242,0.072,-0.3328,-174.70442,471,76,0.69
102,14907,81,0,ALASKA,200,MURKOWSKI,0.315,-0.405,0.0096,0.0598,0.0344,-121.72517,459,55,0.767
102,14226,31,0,IOWA,200,GRASSLEY,0.31,-0.212,0.0127,0.043,-0.0026,-201.0721,482,75,0.659
102,10513,32,0,KANSAS,200,DOLE,0.307,-0.463,0.0121,0.071,-0.0022,-121.96268,481,50,0.776
102,14506,22,0,INDIANA,200,LUGAR,0.285,-0.589,0.0102,0.0831,0.0989,-139.43965,470,63,0.743
102,15501,34,0,MISSOUR,200,BOND,0.285,-0.429,0.0099,0.0773,-0.082,-148.52597,452,74,0.72
102,14268,37,0,SOUTH D,200,PRESSLER,0.281,-0.239,0.0162,0.0608,0.1035,-151.05136,481,68,0.73
102,49100,71,0,CALIFOR,200,SEYMOUR,0.278,-0.338,0.0205,0.0912,-0.1079,-134.12617,429,63,0.732
102,14009,46,0,MISSISS,200,COCHRAN,0.268,-0.256,0.0164,0.0358,0.0331,-109.31626,474,40,0.794
102,14710,68,0,WYOMING,200,SIMPSON,0.267,-0.469,0.0121,0.0656,-0.0268,-121.14768,474,47,0.774
102,14242,25,0,WISCONS,200,KASTEN,0.265,-0.068,0.0227,0.0546,0.1841,-190.87244,459,88,0.66
102,11044,11,0,DELAWAR,200,ROTH  WILLI,0.261,-0.661,0.0163,0.0731,-0.0698,-227.3864,450,98,0.603
102,14909,4,0,NEW HAM,200,RUDMAN,0.248,-0.764,0.0267,0.0884,-0.0583,-186.25412,469,90,0.672
102,14712,40,0,VIRGINI,200,WARNER,0.243,-0.217,0.0235,0.0461,0.0263,-145.86453,473,61,0.735
102,14904,73,0,WASHING,200,GORTON,0.232,-0.716,0.0235,0.082,-0.08,-142.80887,479,60,0.742
102,14103,66,0,NEW MEX,200,DOMENICI,0.228,-0.359,0.0131,0.0791,-0.0004,-123.35559,474,46,0.771
102,12109,81,0,ALASKA,200,STEVENS,0.196,-0.566,0.0134,0.0681,0.0522,-161.7639,469,71,0.708
102,14501,34,0,MISSOUR,200,DANFORTH,0.165,-0.773,0.027,0.0869,-0.2316,-170.12515,464,91,0.693
102,14708,32,0,KANSAS,200,KASSEBAUM,0.161,-0.684,0.0185,0.0738,-0.0883,-180.04489,472,76,0.683
102,14900,13,0,NEW YOR,200,D'AMATO,0.153,-0.335,0.0136,0.0517,0.1303,-187.22835,469,93,0.671
102,12107,72,0,OREGON,200,PACKWOOD,0.074,-0.805,0.0385,0.1073,-0.0165,-208.61794,469,119,0.641
102,14703,33,0,MINNESO,200,DURENBERGER,0.052,-0.803,0.0319,0.1067,-0.1642,-217.44232,467,101,0.628
102,14010,2,0,MAINE,200,COHEN,0.044,-0.649,0.0193,0.088,0.0902,-188.2113,478,90,0.675
102,14500,5,0,RHODE I,200,CHAFEE,0.034,-0.999,0.0448,0.1418,-0.0433,-168.18752,472,82,0.7
102,11203,72,0,OREGON,200,HATFIELD,0.021,-0.995,0.0423,0.1491,-0.0682,-202.14273,477,113,0.655
102,14910,14,0,PENNSYL,200,SPECTER,0.015,-0.615,0.0215,0.0778,-0.0489,-230.34872,468,113,0.611
102,14659,41,0,ALABAMA,100,SHELBY,-0.006,0.79,0.1224,0.1962,-0.0372,-176.22311,482,77,0.694
102,14705,41,0,ALABAMA,100,HEFLIN,-0.069,1.022,0.1422,0.2424,-0.0074,-164.19196,481,67,0.711
102,14240,6,0,VERMONT,200,JEFFORDS,-0.088,-0.894,0.039,0.1439,0.0538,-160.30525,451,73,0.701
102,660,49,0,TEXAS,100,BENTSEN,-0.158,0.422,0.0619,0.0604,-0.041,-155.5387,458,66,0.712
102,14108,44,0,GEORGIA,100,NUNN,-0.166,0.741,0.1183,0.1578,0.0257,-161.11385,472,84,0.711
102,14902,21,0,ILLINOI,100,DIXON  ALAN,-0.171,0.551,0.0997,0.0717,-0.2624,-180.05103,437,81,0.662
102,14700,53,0,OKLAHOM,100,BOREN,-0.194,0.855,0.1161,0.1278,0.0003,-181.20871,453,85,0.67
102,15705,40,0,VIRGINI,100,ROBB,-0.199,0.092,0.036,0.0356,0.0811,-162.68237,482,81,0.714
102,13056,45,0,LOUISIA,100,BREAUX,-0.2,0.829,0.1183,0.1281,-0.176,-158.99753,463,69,0.709
102,14704,35,0,NEBRASK,100,EXON,-0.216,0.894,0.1256,0.1328,-0.0044,-178.22183,478,94,0.689
102,15503,43,0,FLORIDA,100,GRAHAM  BOB,-0.218,0.199,0.0244,0.0293,0.015,-195.70753,480,87,0.665
102,14107,45,0,LOUISIA,100,JOHNSTON  B,-0.218,0.902,0.1212,0.1309,-0.0465,-169.5753,473,80,0.699
102,14502,61,0,ARIZONA,100,DECONCINI,-0.227,0.716,0.0881,0.0744,-0.1418,-181.0826,464,92,0.677
102,15704,1,0,CONNECT,100,LIEBERMAN,-0.233,-0.042,0.0188,0.0488,-0.1231,-147.84183,480,69,0.735
102,15700,65,0,NEVADA,100,BRYAN  RICH,-0.248,0.43,0.063,0.0592,-0.1981,-161.49055,481,77,0.715
102,14203,64,0,MONTANA,100,BAUCUS,-0.248,0.307,0.0356,0.0336,-0.0423,-160.06007,480,67,0.716
102,15054,65,0,NEVADA,100,REID,-0.252,0.556,0.0791,0.058,-0.1909,-180.30626,474,92,0.684
102,14302,51,0,KENTUCK,100,FORD  WENDE,-0.263,0.818,0.1061,0.0782,-0.1234,-148.51204,478,58,0.733
102,15702,35,0,NEBRASK,100,KERREY  ROB,-0.263,0.116,0.0276,0.0405,-0.0579,-116.43202,393,51,0.744
102,1252,36,0,NORTH D,100,BURDICK,-0.271,0.54,0.0611,0.07,-0.2459,-117.30376,359,49,0.721
102,14912,66,0,NEW MEX,100,BINGAMAN,-0.278,0.289,0.0354,0.03,0.0077,-180.13731,462,94,0.677
102,15703,25,0,WISCONS,100,KOHL,-0.283,-0.373,0.0262,0.1144,-0.0791,-196.78114,479,98,0.663
102,14304,24,0,OHIO,100,GLENN,-0.296,0.071,0.0149,0.0442,0.0505,-146.24867,471,70,0.733
102,11204,48,0,SOUTH C,100,HOLLINGS,-0.297,0.976,0.132,0.0998,-0.164,-275.78522,482,138,0.564
102,14467,44,0,GEORGIA,100,FOWLER,-0.3,0.66,0.072,0.0601,-0.3037,-159.77461,469,77,0.711
