congress,icpsr,state_code,district,state,party,name,dim1,dim2,dim1bootstrappedstandarderror,dim2bootstrappedstandarderror,correlation,loglikelihood,votes,errors,geomeanprobability
45,8783,41,0,ALABAMA,200,SPENCER  G.,0.362,0.938,0.0582,0.1172,0.4067,-138.3862,417,65,0.718
45,1642,23,0,MICHIGA,200,CHANDLER  Z,0.306,-0.231,0.2062,0.0842,0.1459,-10.75281,80,4,0.874
45,8226,35,0,NEBRASK,200,SAUNDERS  A,0.298,0.553,0.0571,0.0914,0.4362,-134.78687,486,63,0.758
45,7489,32,0,KANSAS,200,PLUMB  P.B.,0.297,0.684,0.051,0.0885,0.3719,-138.98257,404,70,0.709
45,9246,62,0,COLORAD,200,TELLER  H.M,0.285,0.219,0.107,0.0823,0.2449,-165.03445,488,85,0.713
45,6355,33,0,MINNESO,200,MCMILLAN  S,0.24,0.004,0.0995,0.0574,0.0996,-134.84238,496,63,0.762
45,1155,46,0,MISSISS,200,BRUCE  B.K.,0.239,0.679,0.0426,0.0868,0.3045,-84.63197,326,34,0.771
45,2678,42,0,ARKANSA,200,DORSEY  S.W,0.233,0.677,0.0485,0.0952,0.2713,-119.5453,407,54,0.745
45,1434,25,0,WISCONS,200,CAMERON  A.,0.221,0.101,0.0707,0.0493,0.3066,-157.82713,472,82,0.716
45,4642,25,0,WISCONS,200,HOWE  T.O.,0.217,-0.099,0.0656,0.0675,0.1874,-137.17554,401,78,0.71
45,7148,35,0,NEBRASK,200,PADDOCK  A.,0.204,0.538,0.0291,0.0629,0.4525,-152.18272,442,64,0.709
45,3123,23,0,MICHIGA,200,FERRY  T.W.,0.19,0.188,0.0518,0.0436,0.3159,-147.33667,433,62,0.712
45,4001,2,0,MAINE,200,HAMLIN  H.,0.188,-0.287,0.0874,0.0859,-0.3079,-91.34209,309,36,0.744
45,8041,4,0,NEW HAM,200,ROLLINS  E.,0.187,-0.353,0.0782,0.0761,0.1101,-158.96428,535,69,0.743
45,1984,13,0,NEW YOR,200,CONKLING  R,0.182,-0.516,0.0939,0.0932,-0.1903,-121.54124,379,58,0.726
45,6565,72,0,OREGON,200,MITCHELL  J,0.175,0.339,0.0303,0.0511,0.1762,-191.95856,454,84,0.655
45,7036,21,0,ILLINOI,200,OGLESBY  R.,0.164,0.224,0.0391,0.0497,0.3325,-165.43254,415,96,0.671
45,760,2,0,MAINE,200,BLAINE  J.G,0.156,-0.017,0.0568,0.0614,0.2463,-121.08702,345,63,0.704
45,1616,62,0,COLORAD,200,CHAFFEE  J.,0.155,0.334,0.0394,0.0838,0.473,-67.97681,223,34,0.737
45,10268,33,0,MINNESO,200,WINDOM  W.,0.154,0.028,0.037,0.036,0.2399,-134.16049,407,65,0.719
45,5147,45,0,LOUISIA,200,KELLOGG  W.,0.154,0.601,0.0264,0.0547,0.2615,-96.14877,300,44,0.726
45,212,5,0,RHODE I,200,ANTHONY  H.,0.153,-0.703,0.0561,0.0542,-0.104,-102.46027,468,46,0.803
45,5299,31,0,IOWA,200,KIRKWOOD  S,0.15,0.178,0.0404,0.0694,0.2395,-143.16557,441,67,0.723
45,6696,6,0,VERMONT,200,MORRILL  J.,0.147,-0.95,0.061,0.0514,-0.2893,-102.76766,491,49,0.811
45,2855,6,0,VERMONT,200,EDMUNDS  G.,0.147,-0.989,0.0498,0.0949,-0.4155,-90.22181,355,42,0.776
45,141,31,0,IOWA,200,ALLISON  W.,0.137,0.075,0.0334,0.0315,0.0409,-129.75568,462,60,0.755
45,2003,43,0,FLORIDA,200,CONOVER  S.,0.137,0.99,0.1253,0.1011,0.0124,-126.64138,363,62,0.705
45,4801,32,0,KANSAS,200,INGALLS  J.,0.135,0.423,0.0241,0.0509,0.1194,-107.44252,351,45,0.736
45,6086,24,0,OHIO,200,MATTHEWS  S,0.134,0.27,0.0637,0.0969,0.2999,-180.64558,462,93,0.676
45,2423,3,0,MASSACH,200,DAWES  H.L.,0.116,-0.5,0.0631,0.0546,0.1113,-106.60754,419,40,0.775
45,7248,48,0,SOUTH C,200,PATTERSON,0.107,0.994,0.1188,0.1005,-0.0478,-91.93577,302,38,0.738
45,8405,65,0,NEVADA,200,SHARON  W.,0.094,0.438,0.0626,0.1291,0.0588,-12.26357,47,3,0.77
45,8218,71,0,CALIFOR,200,SARGENT  A.,0.093,-0.351,0.0441,0.087,0.1723,-172.41914,405,88,0.653
45,4462,3,0,MASSACH,200,HOAR  G.F.,0.088,-0.575,0.0584,0.044,-0.0014,-106.20594,419,46,0.776
45,1435,14,0,PENNSYL,200,CAMERON  J.,0.085,0.115,0.0293,0.0521,0.2632,-133.42703,389,69,0.71
45,1299,5,0,RHODE I,200,BURNSIDE  A,0.077,-0.367,0.0637,0.0643,0.0444,-185.36707,510,85,0.695
45,1714,23,0,MICHIGA,200,CHRISTIANCY,0.07,-0.343,0.0465,0.0834,0.0387,-87.52402,276,46,0.728
45,5046,65,0,NEVADA,200,JONES  J.P.,0.069,-0.052,0.0268,0.0416,0.0746,-104.2956,262,52,0.672
45,9702,4,0,NEW HAM,200,WADLEIGH  B,0.062,-0.511,0.0419,0.1004,0.0535,-120.26261,428,61,0.755
45,854,71,0,CALIFOR,200,BOOTH  N.,0.001,-0.145,0.0217,0.0469,0.1609,-233.8163,457,134,0.6
45,2378,21,0,ILLINOI,328,DAVIS  D.,-0.14,-0.067,0.0147,0.0474,0.1943,-243.67714,405,138,0.548
45,455,1,0,CONNECT,100,BARNUM  W.H,-0.353,-0.521,0.0284,0.0788,0.117,-123.158,325,73,0.685
45,9685,22,0,INDIANA,100,VOORHEES  D,-0.418,0.306,0.0633,0.1153,0.0553,-161.43774,488,89,0.718
45,6219,22,0,INDIANA,100,MCDONALD  J,-0.439,0.108,0.0494,0.0779,-0.1445,-149.74731,421,87,0.701
45,8470,34,0,MISSOUR,100,SHIELDS  J.,-0.441,-0.467,0.1036,0.0958,0.22,-49.74884,119,24,0.658
45,2832,1,0,CONNECT,100,EATON  W.W.,-0.456,-0.89,0.0814,0.1004,0.1706,-176.36838,449,95,0.675
45,4405,44,0,GEORGIA,100,HILL  B.H.,-0.476,-0.396,0.0542,0.071,0.1481,-164.51031,417,102,0.674
45,2500,52,0,MARYLAN,100,DENNIS  G.R,-0.48,0.235,0.0332,0.0829,-0.1649,-77.11677,311,42,0.78
45,5026,43,0,FLORIDA,100,JONES  C.W.,-0.481,-0.029,0.0475,0.0664,-0.1777,-123.94615,449,59,0.759
45,5202,13,0,NEW YOR,100,KERNAN  F.,-0.482,-0.821,0.0704,0.0596,0.2033,-127.96661,491,52,0.771
45,3475,42,0,ARKANSA,100,GARLAND  A.,-0.492,0.272,0.0759,0.0817,-0.0366,-123.231,411,54,0.741
45,3697,44,0,GEORGIA,100,GORDON  J.B,-0.511,0.216,0.051,0.0456,-0.1437,-91.34439,449,40,0.816
45,2384,56,0,WEST VI,100,DAVIS  H.G.,-0.512,-0.43,0.0409,0.0363,0.0434,-128.00034,384,64,0.717
45,7726,12,0,NEW JER,100,RANDOLPH  T,-0.513,-0.646,0.051,0.0606,0.1088,-67.97008,316,20,0.806
45,6093,49,0,TEXAS,100,MAXEY  S.B.,-0.519,0.366,0.0536,0.0507,-0.0974,-133.10577,477,58,0.757
45,7737,47,0,NORTH C,100,RANSOM  M.W,-0.525,0.069,0.0447,0.0544,-0.1166,-102.53175,343,47,0.742
45,528,11,0,DELAWAR,100,BAYARD  T.F,-0.529,-0.611,0.0337,0.0401,0.1125,-104.86982,453,39,0.793
45,10295,40,0,VIRGINI,100,WITHERS  R.,-0.533,0.006,0.0591,0.0724,0.0688,-113.90389,438,60,0.771
45,5005,40,0,VIRGINI,100,JOHNSTON  J,-0.536,0.014,0.0467,0.0839,0.0944,-63.24941,269,31,0.79
45,10082,52,0,MARYLAN,100,WHYTE  W.P.,-0.537,-0.843,0.1092,0.1171,0.5945,-94.59477,359,45,0.768
45,6375,12,0,NEW JER,100,MCPHERSON,-0.539,-0.702,0.0944,0.0629,0.3056,-84.73078,378,30,0.799
45,3000,45,0,LOUISIA,100,EUSTIS  J.B,-0.545,0.035,0.0836,0.0734,0.2236,-95.43195,332,51,0.75
45,5416,46,0,MISSISS,100,LAMAR  L.Q.,-0.548,-0.429,0.0616,0.0574,0.0416,-129.58807,412,72,0.73
45,230,34,0,MISSOUR,100,ARMSTRONG,-0.561,0.826,0.1909,0.1693,0.2177,-73.8177,205,30,0.698
45,1344,48,0,SOUTH C,100,BUTLER  M.C,-0.586,-0.653,0.0753,0.0591,0.2675,-148.63516,368,85,0.668
45,9770,14,0,PENNSYL,100,WALLACE  W.,-0.602,-0.349,0.067,0.0896,0.2562,-95.04778,370,44,0.773
45,6432,47,0,NORTH C,100,MERRIMON  A,-0.634,0.064,0.0623,0.0922,-0.0321,-158.66106,465,75,0.711
45,3861,72,0,OREGON,100,GROVER  L.F,-0.636,0.16,0.0873,0.0888,-0.0086,-99.32777,347,43,0.751
45,4352,56,0,WEST VI,100,HEREFORD  F,-0.688,0.136,0.0943,0.0902,-0.1257,-109.96892,517,44,0.808
45,9367,24,0,OHIO,100,THURMAN  A.,-0.696,-0.309,0.0645,0.0935,0.104,-86.82732,357,42,0.784
45,342,54,0,TENNESS,100,BAILEY  J.E,-0.701,-0.013,0.0839,0.1028,-0.0696,-122.1524,519,58,0.79
45,560,51,0,KENTUCK,100,BECK  J.B.,-0.726,-0.052,0.0954,0.0877,0.0467,-98.22828,540,41,0.834
45,4104,54,0,TENNESS,100,HARRIS  I.G,-0.726,0.259,0.1234,0.0727,0.0067,-116.77937,466,54,0.778
45,8222,11,0,DELAWAR,100,SAULSBURY,-0.736,-0.497,0.0823,0.0646,0.3194,-123.84847,408,61,0.738
45,1915,49,0,TEXAS,100,COKE  R.,-0.824,0.512,0.1445,0.0918,-0.0614,-129.85225,523,58,0.78
45,1892,34,0,MISSOUR,100,COCKRELL  F,-0.857,1.006,0.1571,0.0674,0.0734,-87.41062,445,37,0.822
