congress,icpsr,state_code,district,state,party,name,dim1,dim2,dim1bootstrappedstandarderror,dim2bootstrappedstandarderror,correlation,loglikelihood,votes,errors,geomeanprobability
91,10163,11,0,DELAWAR,200,WILLIAMS J,0.692,-0.835,0.0365,0.2026,0.0497,-248.5574,545,127,0.634
91,3658,61,0,ARIZONA,200,GOLDWATER,0.652,-0.527,0.0545,0.1453,-0.2664,-89.9848,340,40,0.767
91,2267,35,0,NEBRASK,200,CURTIS,0.506,-0.218,0.0614,0.1674,-0.1882,-101.64838,553,42,0.832
91,10804,61,0,ARIZONA,200,FANNIN,0.494,-0.187,0.0645,0.1762,-0.1361,-100.36369,502,49,0.819
91,11202,68,0,WYOMING,200,HANSEN,0.485,-0.285,0.0628,0.2117,0.013,-101.38689,538,44,0.828
91,645,67,0,UTAH,200,BENNETT,0.476,-0.435,0.0528,0.1765,-0.096,-141.7661,519,68,0.761
91,10823,49,0,TEXAS,200,TOWER,0.445,-0.154,0.0705,0.1627,-0.1547,-127.92758,548,60,0.792
91,4660,35,0,NEBRASK,200,HRUSKA,0.437,-0.212,0.0536,0.1525,-0.1951,-94.09692,527,42,0.836
91,2087,4,0,NEW HAM,200,COTTON,0.426,-0.417,0.0397,0.1595,-0.142,-174.49202,510,78,0.71
91,9369,48,0,SOUTH C,200,THURMOND,0.418,0.104,0.0669,0.1365,-0.0985,-103.61795,545,55,0.827
91,12101,53,0,OKLAHOM,200,BELLMON,0.377,-0.719,0.0263,0.1219,-0.3556,-194.43776,477,85,0.665
91,10514,62,0,COLORAD,200,DOMINICK,0.36,-0.551,0.0215,0.1185,-0.1621,-185.12589,515,81,0.698
91,10814,71,0,CALIFOR,200,MURPHY,0.335,-0.37,0.035,0.1045,-0.2291,-147.70221,499,65,0.744
91,10807,63,0,IDAHO,200,JORDAN L.,0.324,-0.444,0.0272,0.1229,-0.2027,-166.88657,527,80,0.729
91,142,62,0,COLORAD,200,ALLOTT,0.321,-0.493,0.0225,0.1208,-0.119,-143.84789,552,63,0.771
91,3824,23,0,MICHIGA,200,GRIFFIN,0.32,-0.893,0.0412,0.0669,-0.3956,-187.71999,518,98,0.696
91,10593,43,0,FLORIDA,200,GURNEY,0.315,-0.077,0.0611,0.1353,-0.2407,-144.03174,521,67,0.758
91,6796,37,0,SOUTH D,200,MUNDT,0.299,-0.244,0.0413,0.1322,-0.2031,-109.92197,423,43,0.771
91,10812,31,0,IOWA,200,MILLER,0.28,-0.502,0.0177,0.1029,-0.2128,-206.76782,554,94,0.689
91,2609,21,0,ILLINOI,200,DIRKSEN,0.273,-0.476,0.0288,0.0816,-0.1804,-18.75459,59,6,0.728
91,11200,54,0,TENNESS,200,BAKER,0.26,-0.494,0.0224,0.0836,-0.1931,-141.03751,484,66,0.747
91,10513,32,0,KANSAS,200,DOLE,0.255,-0.451,0.0276,0.1331,-0.0722,-163.85146,544,82,0.74
91,12108,24,0,OHIO,200,SAXBE,0.247,-0.969,0.0612,0.0772,-0.2234,-213.52531,423,114,0.604
91,12110,21,0,ILLINOI,200,SMITH,0.235,-0.608,0.0302,0.1131,-0.4596,-151.23848,378,73,0.67
91,8138,44,0,GEORGIA,100,RUSSELL,0.19,1.232,0.1418,0.1242,-0.0416,-84.43378,310,33,0.762
91,823,11,0,DELAWAR,200,BOGGS,0.17,-0.689,0.0365,0.0498,-0.2859,-170.6561,547,73,0.732
91,3255,82,0,HAWAII,200,FONG,0.168,-0.586,0.025,0.0439,-0.1304,-195.85817,471,100,0.66
91,7637,6,0,VERMONT,200,PROUTY,0.157,-0.656,0.0364,0.0635,-0.3197,-169.8105,470,85,0.697
91,10450,36,0,NORTH D,200,YOUNG  M.,0.156,0.044,0.0695,0.0453,-0.2838,-147.57712,527,58,0.756
91,12109,81,0,ALASKA,200,STEVENS,0.143,-0.733,0.032,0.0958,-0.0688,-214.08336,463,105,0.63
91,12107,72,0,OREGON,200,PACKWOOD,0.141,-0.799,0.0704,0.0704,-0.1154,-197.74852,482,92,0.663
91,8301,14,0,PENNSYL,200,SCOTT,0.139,-0.818,0.07,0.0362,-0.1271,-177.37025,540,84,0.72
91,12102,51,0,KENTUCK,200,COOK,0.137,-0.508,0.0185,0.0576,-0.1831,-274.43216,503,121,0.579
91,8666,2,0,MAINE,200,SMITH,0.119,-0.394,0.0151,0.0341,-0.1154,-249.34279,552,123,0.637
91,10817,32,0,KANSAS,200,PEARSON,0.118,-0.508,0.0208,0.0286,-0.2105,-184.39917,531,83,0.707
91,2052,51,0,KENTUCK,200,COOPER,0.102,-0.583,0.0376,0.034,-0.1505,-287.36032,511,149,0.57
91,52,6,0,VERMONT,200,AIKEN,0.085,-0.51,0.0362,0.0294,-0.0432,-252.5511,492,133,0.599
91,4520,43,0,FLORIDA,100,HOLLAND,0.079,0.696,0.1291,0.0633,-0.2169,-162.43073,556,84,0.747
91,2822,46,0,MISSISS,100,EASTLAND,0.079,0.868,0.1298,0.0708,-0.0905,-93.66817,425,35,0.802
91,11203,72,0,OREGON,200,HATFIELD,0.068,-0.988,0.0971,0.1054,-0.1341,-233.38098,532,116,0.645
91,10802,40,0,VIRGINI,100,BYRD  H.,0.058,0.899,0.1592,0.1238,-0.1985,-187.8343,524,91,0.699
91,6151,42,0,ARKANSA,100,MCCLELLAN,0.051,0.68,0.1221,0.0251,-0.2502,-115.35143,482,49,0.787
91,11205,21,0,ILLINOI,200,PERCY,0.045,-0.899,0.086,0.0602,-0.2322,-179.35789,525,98,0.711
91,12100,41,0,ALABAMA,100,ALLEN,0.008,0.993,0.1554,0.1043,-0.1637,-184.26645,540,92,0.711
91,2987,47,0,NORTH C,100,ERVIN,0.002,1.114,0.1667,0.1444,0.0042,-135.3103,536,66,0.777
91,8883,46,0,MISSISS,100,STENNIS,-0.024,0.867,0.1188,0.0417,-0.1694,-123.85349,505,56,0.783
91,2901,45,0,LOUISIA,100,ELLENDER,-0.026,1.036,0.1721,0.0736,-0.0731,-207.2485,545,86,0.684
91,9174,44,0,GEORGIA,100,TALMADGE,-0.054,0.892,0.128,0.0355,-0.1497,-126.09637,526,48,0.787
91,10535,52,0,MARYLAN,200,MATHIAS,-0.067,-0.919,0.0994,0.1125,-0.2379,-133.06874,470,63,0.753
91,5073,47,0,NORTH C,100,JORDAN,-0.086,0.84,0.1532,0.0478,-0.0778,-131.86316,488,59,0.763
91,11201,3,0,MASSACH,200,BROOKE,-0.124,-0.858,0.0844,0.0512,-0.2369,-153.24774,554,70,0.758
91,10557,14,0,PENNSYL,200,SCHWEIKER,-0.126,-0.737,0.0874,0.0485,-0.18,-156.98532,539,89,0.747
91,8764,41,0,ALABAMA,100,SPARKMAN,-0.131,0.716,0.1,0.0202,-0.2147,-128.61078,467,53,0.759
91,5767,45,0,LOUISIA,100,LONG,-0.132,0.812,0.0943,0.0184,-0.0322,-163.06721,486,77,0.715
91,2636,1,0,CONNECT,100,DODD,-0.165,0.09,0.0218,0.0482,-0.4593,-167.08049,326,78,0.599
91,165,66,0,NEW MEX,100,ANDERSON,-0.165,0.185,0.0381,0.0549,-0.3716,-131.46712,367,58,0.699
91,11206,40,0,VIRGINI,100,SPONG,-0.17,0.525,0.0866,0.035,-0.3373,-184.02135,543,91,0.713
91,4898,13,0,NEW YOR,200,JAVITS,-0.173,-0.985,0.0862,0.1077,-0.1209,-119.63958,506,59,0.789
