congress,icpsr,state_code,district,state,party,name,dim1,dim2,dim1bootstrappedstandarderror,dim2bootstrappedstandarderror,correlation,loglikelihood,votes,errors,geomeanprobability
78,6629,53,0,OKLAHOM,200,MOORE,0.608,0.442,0.1398,0.4463,-0.1928,-32.2858,152,15,0.809
78,8476,33,0,MINNESO,200,SHIPSTEAD,0.492,0.997,0.0939,0.1709,0.2368,-94.09896,188,54,0.606
78,6991,36,0,NORTH D,200,NYE,0.482,0.785,0.1743,0.2072,0.1639,-72.15623,162,37,0.641
78,9998,35,0,NEBRASK,200,WHERRY,0.472,0.122,0.1845,0.3379,-0.002,-39.62856,194,16,0.815
78,1330,37,0,SOUTH D,200,BUSHFIELD,0.467,0.333,0.1658,0.3122,-0.046,-35.2347,165,14,0.808
78,1338,35,0,NEBRASK,200,BUTLER,0.412,0.108,0.1904,0.248,-0.0306,-47.83257,193,20,0.78
78,4962,71,0,CALIFOR,200,JOHNSON  H.,0.401,0.537,0.1582,0.1742,0.1229,-30.66508,78,13,0.675
78,9298,63,0,IDAHO,200,THOMAS  J.,0.388,0.419,0.1956,0.2253,0.0876,-39.78173,134,18,0.743
78,7021,49,0,TEXAS,100,O'DANIEL,0.368,0.827,0.0663,0.0949,0.1784,-77.96387,166,37,0.625
78,10205,22,0,INDIANA,200,WILLIS,0.366,-0.042,0.1642,0.2008,-0.0451,-52.56403,178,21,0.744
78,7960,68,0,WYOMING,200,ROBERTSON,0.363,0.261,0.1445,0.2346,0.2078,-43.85595,182,17,0.786
78,9984,64,0,MONTANA,100,WHEELER,0.34,0.869,0.0366,0.0989,0.2464,-84.28448,167,46,0.604
78,1071,21,0,ILLINOI,200,BROOKS,0.339,-0.009,0.1489,0.2228,-0.0737,-29.90498,155,10,0.825
78,4210,12,0,NEW JER,200,HAWKES,0.331,-0.072,0.1576,0.2313,0.0321,-46.85196,182,21,0.773
78,6367,72,0,OREGON,200,MCNARY,0.313,0.196,0.191,0.2084,0.1509,-33.57008,73,17,0.631
78,9913,3,0,MASSACH,200,WEEKS,0.305,-0.779,0.1154,0.1469,0.457,-7.90551,59,2,0.875
78,10221,31,0,IOWA,200,WILSON,0.302,0.285,0.1126,0.1498,0.2589,-64.36319,147,32,0.645
78,1494,32,0,KANSAS,200,CAPPER,0.299,0.394,0.0993,0.118,0.0891,-90.29891,202,50,0.64
78,1194,11,0,DELAWAR,200,BUCK,0.288,-0.144,0.1374,0.2018,0.1048,-43.17657,172,17,0.778
78,7780,32,0,KANSAS,200,REED,0.283,0.038,0.1461,0.1819,0.0449,-62.31644,165,31,0.685
78,4528,72,0,OREGON,200,HOLMAN,0.26,0.133,0.1386,0.1474,0.2081,-74.5414,198,35,0.686
78,7826,56,0,WEST VI,200,REVERCOMB,0.253,-0.017,0.0974,0.0985,0.1672,-62.70287,180,25,0.706
78,6525,62,0,COLORAD,200,MILLIKEN,0.246,0.058,0.1111,0.1668,0.3308,-73.65829,193,32,0.683
78,5452,36,0,NORTH D,200,LANGER,0.233,0.286,0.0336,0.0688,0.231,-194.63327,185,104,0.349
78,9152,24,0,OHIO,200,TAFT,0.229,-0.607,0.1638,0.1389,0.025,-64.00914,186,29,0.709
78,1760,63,0,IDAHO,100,CLARK  D.,0.222,0.849,0.1038,0.0665,0.1766,-68.67828,122,43,0.57
78,2066,72,0,OREGON,200,CORDON,0.216,0.033,0.0572,0.1463,0.3427,-19.73584,46,9,0.651
78,1772,34,0,MISSOUR,100,CLARK  J.,0.212,0.361,0.0331,0.0967,0.3867,-115.77381,191,63,0.545
78,6151,42,0,ARKANSA,100,MCCLELLAN,0.211,0.661,0.0291,0.2088,0.2298,-77.64295,202,31,0.681
78,5402,25,0,WISCONS,370,LAFOLLETTE,0.202,0.733,0.0539,0.1254,0.2117,-145.36494,181,98,0.448
78,2317,1,0,CONNECT,200,DANAHER,0.2,-0.126,0.1307,0.1893,0.1019,-110.89532,199,50,0.573
78,1021,2,0,MAINE,200,BREWSTER,0.19,-0.47,0.149,0.1663,0.0826,-53.09118,135,26,0.675
78,1027,4,0,NEW HAM,200,BRIDGES,0.185,-0.429,0.1284,0.1951,-0.0106,-36.24541,147,13,0.781
78,6132,65,0,NEVADA,100,MCCARRAN,0.182,0.532,0.0225,0.0459,0.2578,-92.29823,172,47,0.585
78,2822,46,0,MISSISS,100,EASTLAND,0.18,0.709,0.0374,0.2391,0.1907,-73.63983,185,24,0.672
78,7836,47,0,NORTH C,100,REYNOLDS,0.171,0.494,0.057,0.0914,0.2373,-74.9942,145,39,0.596
78,1365,40,0,VIRGINI,100,BYRD,0.171,0.22,0.0355,0.0412,0.2882,-111.29948,186,50,0.55
78,10110,25,0,WISCONS,200,WILEY,0.171,-0.337,0.1002,0.1314,0.1168,-69.81907,165,36,0.655
78,3882,37,0,SOUTH D,200,GURNEY,0.163,-0.222,0.0982,0.1428,0.1059,-74.40874,181,35,0.663
78,9604,23,0,MICHIGA,200,VANDENBERG,0.158,-0.271,0.0517,0.1442,0.2159,-91.8297,206,46,0.64
78,10047,2,0,MAINE,200,WHITE,0.155,-0.417,0.1098,0.1414,0.2376,-80.25575,198,39,0.667
78,4949,62,0,COLORAD,100,JOHNSON  E.,0.137,0.381,0.0309,0.0407,0.2763,-112.56557,199,57,0.568
78,2391,14,0,PENNSYL,200,DAVIS,0.131,-0.018,0.0802,0.1146,0.3075,-98.65577,186,61,0.588
78,843,73,0,WASHING,100,BONE,0.131,0.742,0.137,0.1222,-0.1103,-67.34256,119,44,0.568
78,9401,4,0,NEW HAM,200,TOBEY,0.116,-0.448,0.0995,0.1283,0.0799,-55.099,128,30,0.65
78,7126,45,0,LOUISIA,100,OVERTON,0.113,0.466,0.0758,0.0845,0.2337,-97.63797,181,52,0.583
78,710,46,0,MISSISS,100,BILBO,0.102,0.794,0.1519,0.0959,-0.0565,-47.48646,151,13,0.73
78,8138,44,0,GEORGIA,100,RUSSELL,0.101,0.538,0.0566,0.1211,0.044,-84.45274,182,39,0.629
78,3536,44,0,GEORGIA,100,GEORGE,0.077,0.224,0.0352,0.0461,0.2448,-83.39929,190,42,0.645
78,8929,54,0,TENNESS,100,STEWART,0.077,0.52,0.1155,0.0708,0.053,-82.49401,205,37,0.669
78,394,33,0,MINNESO,200,BALL,0.071,-0.921,0.0926,0.0581,-0.1465,-77.26697,153,44,0.603
78,2901,45,0,LOUISIA,100,ELLENDER,0.062,0.717,0.1432,0.1335,0.0002,-78.11553,186,35,0.657
78,3110,23,0,MICHIGA,200,FERGUSON,0.061,-0.763,0.1167,0.0997,0.0518,-77.45994,202,35,0.681
78,3603,31,0,IOWA,100,GILLETTE,0.048,0.16,0.049,0.0505,0.2178,-75.67579,159,33,0.621
78,404,41,0,ALABAMA,100,BANKHEAD,0.047,0.314,0.098,0.0728,0.0786,-77.57538,171,40,0.635
78,193,43,0,FLORIDA,100,ANDREWS,0.047,0.454,0.124,0.0845,0.0097,-61.5549,160,21,0.681
78,9626,22,0,INDIANA,100,VANNUYS,0.047,0.006,0.026,0.089,0.4432,-52.4007,117,22,0.639
78,8613,48,0,SOUTH C,100,SMITH  E.,0.045,-0.209,0.0332,0.056,0.4204,-87.78027,124,51,0.493
78,9782,3,0,MASSACH,100,WALSH  D.,0.04,-0.306,0.0203,0.1058,0.2942,-98.6923,181,47,0.58
78,1317,24,0,OHIO,200,BURTON,0.035,-0.944,0.0986,0.079,-0.1258,-69.90215,199,25,0.704
78,8320,65,0,NEVADA,100,SCRUGHAM,0.022,0.435,0.124,0.1629,0.1736,-55.69102,136,27,0.664
78,5739,3,0,MASSACH,200,LODGE,0.02,-0.903,0.1063,0.0445,0.0926,-46.16157,117,24,0.674
78,349,47,0,NORTH C,100,BAILEY,0.02,-0.24,0.0239,0.0919,0.4134,-85.73155,135,47,0.53
78,1986,49,0,TEXAS,100,CONNALLY,0.02,0.323,0.0834,0.0764,0.0729,-75.15384,165,38,0.634
78,6107,48,0,SOUTH C,100,MAYBANK,0.017,0.513,0.1549,0.0922,0.0962,-81.03214,198,32,0.664
78,296,6,0,VERMONT,200,AUSTIN,0.016,-0.53,0.0527,0.082,0.1666,-65.93254,171,34,0.68
78,9303,53,0,OKLAHOM,100,THOMAS  J.W,0.014,0.359,0.1054,0.0821,0.0149,-68.90731,178,36,0.679
78,3544,5,0,RHODE I,100,GERRY,0.007,-0.793,0.0541,0.1014,0.3387,-91.52963,176,50,0.594
78,9538,52,0,MARYLAN,100,TYDINGS,0.005,-0.256,0.0356,0.0433,0.3565,-92.01462,182,49,0.603
78,52,6,0,VERMONT,200,AIKEN,-0.005,-0.364,0.0363,0.1177,0.2655,-166.56119,206,92,0.446
78,2702,71,0,CALIFOR,100,DOWNEY,-0.007,0.295,0.1019,0.0907,-0.1238,-66.25145,143,30,0.629
78,6293,54,0,TENNESS,100,MCKELLAR,-0.008,0.012,0.0553,0.0695,0.3305,-115.39265,200,67,0.562
78,1678,66,0,NEW MEX,100,CHAVEZ,-0.012,0.156,0.0827,0.0372,0.3247,-95.37872,176,45,0.582
78,5945,1,0,CONNECT,100,MALONEY,-0.022,-0.259,0.0316,0.0813,0.4384,-91.28484,192,43,0.622
78,425,12,0,NEW JER,200,BARBOUR,-0.026,-0.54,0.0717,0.1443,0.1272,-30.60229,75,13,0.665
78,1634,51,0,KENTUCK,100,CHANDLER,-0.027,-0.084,0.0573,0.0709,0.4208,-76.32269,170,35,0.638
78,6242,61,0,ARIZONA,100,MCFARLAND,-0.036,0.512,0.1852,0.0814,-0.1427,-63.80064,201,18,0.728
78,1497,42,0,ARKANSA,100,CARAWAY,-0.036,0.463,0.1999,0.0937,0.0625,-67.13157,188,34,0.7
78,7070,68,0,WYOMING,100,O'MAHONEY,-0.056,0.014,0.0868,0.0374,0.1775,-68.59736,165,30,0.66
78,7685,52,0,MARYLAN,100,RADCLIFFE,-0.062,-0.382,0.0483,0.0662,0.4576,-75.7845,196,36,0.679
78,4184,66,0,NEW MEX,100,HATCH,-0.071,0.069,0.1249,0.0759,0.3482,-60.99438,172,29,0.701
78,4227,61,0,ARIZONA,100,HAYDEN,-0.09,0.077,0.0825,0.0477,0.3453,-51.04194,183,20,0.757
78,9781,12,0,NEW JER,100,WALSH  A.,-0.11,-0.896,0.0607,0.1596,0.2216,-28.00066,82,14,0.711
78,6820,64,0,MONTANA,100,MURRAY,-0.126,0.173,0.1429,0.0833,0.0416,-71.59679,154,32,0.628
78,9291,67,0,UTAH,100,THOMAS  E.,-0.126,0.079,0.1533,0.0785,0.1393,-41.64878,174,18,0.787
78,3625,40,0,VIRGINI,100,GLASS,-0.133,-0.866,0.0375,0.0936,0.3941,-24.06575,63,11,0.682
78,5823,21,0,ILLINOI,100,LUCAS,-0.152,-0.283,0.1096,0.08,0.5144,-48.66713,178,20,0.761
78,4418,41,0,ALABAMA,100,HILL,-0.185,0.665,0.2038,0.0511,0.0023,-87.36402,203,44,0.65
78,6800,67,0,UTAH,100,MURDOCK,-0.209,0.033,0.1788,0.1342,0.0084,-29.08538,146,9,0.819
78,9487,34,0,MISSOUR,100,TRUMAN,-0.21,-0.333,0.1583,0.1264,0.1618,-33.75959,142,12,0.788
78,3783,5,0,RHODE I,100,GREEN,-0.212,-0.205,0.1635,0.1371,0.1999,-48.69186,178,19,0.761
78,7333,43,0,FLORIDA,100,PEPPER,-0.214,0.047,0.1636,0.1258,0.2541,-42.40664,158,21,0.765
78,9774,73,0,WASHING,100,WALLGREN,-0.229,-0.027,0.1813,0.1405,0.0609,-33.90889,160,13,0.809
78,437,51,0,KENTUCK,100,BARKLEY,-0.247,-0.31,0.1311,0.1576,0.2822,-34.37212,188,10,0.833
78,9713,13,0,NEW YOR,100,WAGNER,-0.257,-0.526,0.1231,0.1595,0.2329,-39.44739,180,15,0.803
78,9506,11,0,DELAWAR,100,TUNNELL,-0.27,-0.552,0.1115,0.1316,0.1534,-57.07939,207,24,0.759
78,5240,56,0,WEST VI,100,KILGORE,-0.276,-0.243,0.167,0.1506,0.1037,-47.99905,168,25,0.751
78,6394,13,0,NEW YOR,100,MEAD,-0.313,-0.476,0.1357,0.1889,0.1322,-38.99779,185,16,0.81
78,4863,22,0,INDIANA,100,JACKSON,-0.315,-0.905,0.1148,0.3434,-0.1923,-7.34023,55,2,0.875
78,3872,14,0,PENNSYL,100,GUFFEY,-0.487,-0.571,0.095,0.2751,0.0015,-36.25253,189,15,0.825
