congress,icpsr,state_code,district,state,party,name,dim1,dim2,dim1bootstrappedstandarderror,dim2bootstrappedstandarderror,correlation,loglikelihood,votes,errors,geomeanprobability
54,1097,67,0,UTAH,200,BROWN,0.629,0.777,0.2005,0.1168,-0.6041,-67.04168,155,38,0.649
54,3517,31,0,IOWA,200,GEAR,0.442,-0.256,0.0717,0.1281,-0.1376,-22.38857,115,9,0.823
54,3439,4,0,NEW HAM,200,GALLINGER,0.423,-0.068,0.0819,0.084,0.0225,-53.43191,163,29,0.721
54,7482,1,0,CONNECT,200,PLATT,0.422,-0.786,0.039,0.0676,-0.4394,-35.36629,167,14,0.809
54,5738,3,0,MASSACH,200,LODGE,0.382,-0.269,0.0613,0.0919,-0.0976,-45.25672,155,25,0.747
54,9970,5,0,RHODE I,200,WETMORE,0.381,-0.637,0.0662,0.1281,-0.17,-30.28397,142,14,0.808
54,1310,23,0,MICHIGA,200,BURROWS,0.34,-0.194,0.0707,0.1235,-0.0549,-36.59872,139,22,0.769
54,71,5,0,RHODE I,200,ALDRICH,0.316,-0.59,0.0472,0.0452,-0.2395,-15.7922,94,7,0.845
54,6126,72,0,OREGON,200,MCBRIDE,0.314,0.034,0.0908,0.0893,0.3262,-30.97804,145,12,0.808
54,10242,73,0,WASHING,200,WILSON,0.303,0.221,0.0978,0.1042,0.4131,-25.99546,113,6,0.794
54,7632,6,0,VERMONT,200,PROCTOR,0.295,-0.443,0.0577,0.0811,-0.3357,-30.78261,93,13,0.718
54,3385,2,0,MAINE,200,FRYE,0.294,-0.363,0.0431,0.0543,-0.1408,-41.21788,136,19,0.739
54,369,32,0,KANSAS,200,BAKER,0.286,0.211,0.0871,0.0917,0.4241,-72.29811,124,36,0.558
54,9842,68,0,WYOMING,200,WARREN,0.266,0.193,0.0601,0.0738,0.3891,-34.59969,94,17,0.692
54,7631,47,0,NORTH C,200,PRITCHARD,0.258,0.301,0.0945,0.1355,0.5728,-33.93825,117,16,0.748
54,3917,2,0,MAINE,200,HALE,0.252,-0.384,0.0461,0.0576,-0.1668,-21.88688,109,9,0.818
54,8489,63,0,IDAHO,200,SHOUP,0.251,0.316,0.0891,0.1294,0.3196,-37.91348,140,15,0.763
54,2899,56,0,WEST VI,200,ELKINS,0.246,-0.13,0.0571,0.1364,0.0234,-14.29842,71,5,0.818
54,6696,6,0,VERMONT,200,MORRILL,0.219,-0.942,0.0605,0.0954,-0.218,-21.18194,84,10,0.777
54,2239,21,0,ILLINOI,200,CULLOM,0.218,-0.136,0.0348,0.0481,-0.0114,-39.93676,151,15,0.768
54,4220,1,0,CONNECT,200,HAWLEY,0.215,-0.597,0.0485,0.0705,-0.301,-49.56583,158,26,0.731
54,4042,36,0,NORTH D,200,HANSBROUGH,0.212,0.25,0.0631,0.098,0.4098,-32.63113,107,14,0.737
54,141,31,0,IOWA,200,ALLISON,0.197,-0.097,0.0445,0.0704,-0.074,-47.77762,156,24,0.736
54,6352,23,0,MICHIGA,200,MCMILLAN,0.19,-0.38,0.0506,0.0841,-0.1353,-25.41615,136,7,0.83
54,9371,35,0,NEBRASK,200,THURSTON,0.183,0.158,0.0638,0.0748,0.4738,-41.07474,97,20,0.655
54,4462,3,0,MASSACH,200,HOAR,0.168,-0.607,0.0294,0.0932,-0.3978,-24.59524,100,11,0.782
54,8819,73,0,WASHING,200,SQUIRE,0.168,0.187,0.0496,0.0784,0.3853,-25.28143,76,11,0.717
54,2377,33,0,MINNESO,200,DAVIS,0.165,-0.084,0.0526,0.0998,0.1865,-31.04068,137,9,0.797
54,6870,33,0,MINNESO,200,NELSON,0.153,0.116,0.0256,0.0526,0.1339,-57.53009,160,32,0.698
54,6565,72,0,OREGON,200,MITCHELL J.,0.151,0.342,0.0501,0.1267,0.1759,-26.57585,120,12,0.801
54,7345,71,0,CALIFOR,200,PERKINS,0.146,0.165,0.0382,0.0718,-0.0038,-65.35517,167,25,0.676
54,1757,68,0,WYOMING,200,CLARK,0.138,0.26,0.0556,0.0951,0.3891,-37.72118,125,15,0.74
54,8379,12,0,NEW JER,200,SEWELL,0.138,-0.316,0.0453,0.0913,0.085,-24.18275,120,11,0.817
54,1641,4,0,NEW HAM,200,CHANDLER,0.11,0.099,0.0435,0.055,0.246,-96.58942,158,58,0.543
54,8454,24,0,OHIO,200,SHERMAN,0.11,-0.353,0.046,0.0667,-0.0795,-46.58053,134,26,0.706
54,1435,14,0,PENNSYL,200,CAMERON,0.105,0.111,0.0447,0.0767,0.2685,-42.35879,78,24,0.581
54,10302,62,0,COLORAD,200,WOLCOTT,0.083,0.181,0.0299,0.103,0.5215,-30.84093,59,16,0.593
54,7668,14,0,PENNSYL,200,QUAY,0.059,-0.152,0.053,0.0658,0.1322,-51.68844,125,25,0.661
54,5046,65,0,NEVADA,1060,JONES J.P.,0.055,0.294,0.0329,0.1629,0.3021,-28.82179,71,18,0.666
54,1550,64,0,MONTANA,200,CARTER,0.052,0.273,0.0497,0.143,0.3685,-47.38993,131,26,0.696
54,8948,65,0,NEVADA,1060,STEWART,0.048,0.318,0.0215,0.1329,0.052,-58.43925,138,31,0.655
54,2738,63,0,IDAHO,200,DUBOIS,-0.013,0.23,0.0219,0.1104,0.1229,-32.74703,129,14,0.776
54,5970,64,0,MONTANA,200,MANTLE,-0.024,0.528,0.0338,0.1465,0.2165,-28.06547,104,13,0.763
54,9246,62,0,COLORAD,200,TELLER,-0.065,0.137,0.0161,0.0604,-0.1631,-71.3523,166,35,0.651
54,1480,67,0,UTAH,200,CANNON,-0.084,0.875,0.0394,0.0629,0.1822,-55.31977,148,32,0.688
54,7379,37,0,SOUTH D,200,PETTIGREW,-0.154,0.709,0.0275,0.0887,0.0836,-70.40863,158,33,0.64
54,5386,37,0,SOUTH D,340,KYLE,-0.167,0.364,0.0228,0.0985,0.157,-33.49835,82,17,0.665
54,7306,32,0,KANSAS,340,PEFFER,-0.169,0.986,0.0498,0.1068,-0.1789,-78.49724,192,44,0.664
54,4408,13,0,NEW YOR,100,HILL,-0.207,-0.346,0.0452,0.065,-0.0379,-101.64907,155,57,0.519
54,6806,13,0,NEW YOR,100,MURPHY,-0.322,-0.493,0.0326,0.0637,-0.05,-23.55499,60,15,0.675
54,9386,48,0,SOUTH C,100,TILLMAN,-0.34,0.366,0.0699,0.0808,0.0622,-26.95755,85,15,0.728
54,134,35,0,NEBRASK,340,ALLEN,-0.358,0.934,0.0531,0.138,-0.3499,-36.50852,154,16,0.789
54,3697,44,0,GEORGIA,100,GORDON,-0.365,-0.442,0.0555,0.0801,0.1685,-15.33369,51,9,0.74
54,1343,47,0,NORTH C,340,BUTLER,-0.374,0.904,0.0447,0.1305,-0.1444,-38.33577,148,17,0.772
54,8641,12,0,NEW JER,100,SMITH,-0.38,-0.652,0.0494,0.0706,0.1891,-31.48965,97,15,0.723
54,322,44,0,GEORGIA,100,BACON,-0.387,0.159,0.0291,0.0586,-0.0077,-58.12749,164,27,0.702
54,1022,24,0,OHIO,100,BRICE,-0.387,-0.652,0.0632,0.0661,0.1402,-30.37904,82,16,0.69
54,1391,45,0,LOUISIA,100,CAFFERY,-0.395,-0.919,0.1057,0.1025,0.5543,-35.83384,129,17,0.757
